TS107,FIELD pH,FIELD CONDUCTIVITY,TEMPERATURE,FIELD DISSOLVED OXYGEN,FLOW,LAB CONDUCTIVITY,SULFATE,DISSOLVED SOLIDS,SUSPENDED SOLIDS,LAB pH,ALKALINITY,HOT ACIDITY,MINERAL ACIDITY,IRON_D,MANGANESE_D,ALUMINUM_D,IRON_T,MANGANESE_T,ALUMINUM_T
2002-09-23,8,370,18.8,6.5,3.12,362,67,192,7,7.22,82,0,0,0.28,0.18,0.054,0.47,0.2,0.083
2002-11-06,7.8,157,10,7.1,,149,32,140,14,7.06,26,0,0,0.35,0.03,0.7,0.52,0.06,0.8
2002-12-12,7.6,156,4.1,,,148,28,76,84,6.68,12,0,0,0.23,0.13,0.118,1.08,0.04,0.206
2003-01-21,7.7,163.4,1.4,,59.195,170,44,112,0,6.68,26,0,0,0.19,0.09,0.069,0.62,0.1,0.397
2003-02-13,8,277,1.7,,111.09,155,38,88,2,7.29,20,0,0,0.17,0.05,0,0.43,0.05,0.033
2003-03-11,7.8,203,7,11,80.94,172,54,96,0,7.07,120,0,0,0.16,0.07,0,0.36,0.08,0.034
2003-04-14,7,120,12.7,,206,110,27,56,21,6.81,18,0,0,0,0,0,0.38,0.03,0.084
2003-05-13,7.4,147.6,15.1,,150,156,40,80,26,7.17,32,0,0,0.16,0.06,0,0.8,0.07,0.242
2003-06-05,7.3,208.7,16.7,,,173,63,132,64,6.71,38,0,0,0.2,0.04,0.13,1.32,0.1,0.5
2003-07-16,7.3,174,22.4,,,173,44,104,44,6.72,76,0,0,0.25,0.23,0.119,1.19,1.06,0.466
2003-08-06,7.3,206.1,22.7,,,235,59,140,5,7.31,62,0,0,0.12,0.06,0.025,0.73,0.07,0.207
2003-09-06,7,141.1,19.2,,,155,43,100,58,7.07,36,0,0,0.34,0.03,0.153,2.64,0.2,1.2
2003-10-13,7.5,305.6,17.4,,7,341,70,172,0,7.5,76,0,0,0.43,0.14,0,0.61,0.15,0.1
