TS164,FIELD pH,FIELD CONDUCTIVITY,TEMPERATURE,FIELD DISSOLVED OXYGEN,FLOW,LAB CONDUCTIVITY,SULFATE,DISSOLVED SOLIDS,SUSPENDED SOLIDS,LAB pH,ALKALINITY,HOT ACIDITY,MINERAL ACIDITY,IRON_D,MANGANESE_D,ALUMINUM_D,IRON_T,MANGANESE_T,ALUMINUM_T
2002-10-22,7.2,48,11.8,8.1,15.78,63,11,38,0,6.69,84,0,0,0,0,0,0.1,0.03,0.041
2002-11-22,7.8,45.8,5.4,8.54,,55,9,44,6,6.32,2,2,0,0.06,0,0.04,0.08,0,0.086
2003-01-03,6.3,34.6,5.9,,,41,8,24,54,6.2,4,0,0,0,0.03,0.078,0.56,0.09,0.47
2003-02-05,7.3,33.2,2.1,,,41,7,32,0,5.83,4,6,0,0,0,0.02,0.63,0.04,0.199
2003-03-06,7.0,34.2,4.3,,,49,7,48,21,6.59,4,4,0,0,0,0.039,0.44,0.04,0.231
2003-03-21,7.0,42.4,10.5,10.9,45.15,48,8,24,0,6.89,74,0,0,0,0,0.024,0.13,0,0.079
2003-04-17,7.5,73.3,15.9,,49,72,11,36,3,6.98,36,0,0,0,0,0.073,0.09,0,0.076
2003-05-29,7,71.2,12.7,,,60,3,32,10,6.98,24,0,0,0,0,0.03,0.29,0.04,0.207
2003-06-20,7,38.1,14.5,,,46,6,32,4,6.95,22,0,0,0.09,0.04,0.02,0.75,0.09,0.7
2003-07-11,7.3,65.2,21.5,,27,69,1,40,5,6.63,30,0,0,0.14,0.04,0.03,0.25,0.08,0.06
2003-08-29,7.3,80.7,20.7,,12.2,94,0,88,0,6.86,40,0,0,0.1,0,0.038,0.23,0,0.058
2003-09-20,6.9,35,15.4,,,37,6,20,0,6.63,12,8,0,0,0,0.03,0.24,0.03,0.132
2003-10-23,7,52.2,7.7,9.8,42,69,4,36,1,6.43,16,0,0,0.07,0.03,0,0.13,0.03,0.067
2003-12-04,6.8,42.4,2.6,,75,44,4,24,4,6.29,14,2,0,0,0,0.046,0.17,0.04,0.171
2004-01-07,6.8,35.5,0.5,,,39,4,24,4,6.26,10,8,0,0,0,0.026,0.1,0,0.122
2004-02-04,6.5,39.6,.6,,,43,3,32,14,5.98,4,0,0,0,0.03,0.029,0.23,0.05,0.233
2004-03-03,6.8,49.9,8.3,,30,54,5,28,1,6.36,18,2,0,0.06,0,0.034,0.14,0,0.083
2004-04-01,7,41.4,6.4,11.24,93,47,5,36,3,6.13,10,4,0,0,0,0.058,0.16,0,0.216
2004-04-21,7.6,65.1,14.4,,59,77,7,52,6,6.74,40,0,0,0,0,0.042,0.08,0,0.075
2004-05-15,7.5,60.6,17.1,,15,63,6,48,0,6.52,12,0,0,0.07,0,0.03,0.11,0,0.211
2004-06-17,7.7,59.3,18.2,,47,61,5,36,1,6.56,28,0,0,0.08,0,0,0.2,0,0.041
2004-07-08,7.8,80.7,21.1,,32,87,2,52,2,6.62,38,0,0,0.1,0,0.051,0.19,0,0.147
2004-08-11,7,76.6,20.3,,6,72,2,40,2,6.63,36,0,0,0.13,0,0,0.22,0.03,0.026
