TS170,FIELD pH,FIELD CONDUCTIVITY,TEMPERATURE,FIELD DISSOLVED OXYGEN,FLOW,LAB CONDUCTIVITY,SULFATE,DISSOLVED SOLIDS,SUSPENDED SOLIDS,LAB pH,ALKALINITY,HOT ACIDITY,MINERAL ACIDITY,IRON_D,MANGANESE_D,ALUMINUM_D,IRON_T,MANGANESE_T,ALUMINUM_T
2002-10-22 00:00:00.000,7.4,88.9,11.8,8.7,42.31,98.0,26,86.0,0,6.9,98,0,0,0.27,0.09,0.5,0.31,0.13,0.5
2002-11-25 00:00:00.000,6.3,89.7,5.6,6.7,,73.0,12,44.0,5,6.65,8,0,0,0.06,0.06,0.026,0.28,0.09,0.117
2003-01-03 00:00:00.000,6.5,65.7,5.3,,,72.0,19,48.0,80,6.42,4,4,0,1.02,0.11,0.6,1.39,0.12,0.8
2003-02-05 00:00:00.000,7,84.1,1.2,,,70.0,15,44.0,3,5.92,8,2,0,0.1,0.04,0.025,0.31,0.06,0.107
2003-03-06 00:00:00.000,6.8,54.8,3.7,,,61.0,11,60.0,52,6.82,12,0,0,0.07,0.06,0.034,1.09,0.08,0.8
2003-03-20 00:00:00.000,7.3,64.4,10.9,9.9,63.09,70.0,14,36.0,0,5.73,12,22,0,0.11,0.07,0.02,0.32,0.09,0.207
2003-04-14 00:00:00.000,7,57.5,13.7,,79.3,62.0,11,40.0,0,6.09,12,0,0,0.06,0.1,0.037,0.22,0.11,0.096
2003-05-23 00:00:00.000,7,86.4,12.6,,49,67.0,16,52.0,6,6.91,20,0,0,0.18,0.05,0,0.43,0.07,0.103
2003-06-20 00:00:00.000,7,79.9,15.8,,,85.0,6,72.0,17,7.15,36,0,0,0.32,0.1,0.05,1.3,0.12,0.8
2003-07-11 00:00:00.000,7,128.4,20.6,,,133.0,37,120.0,9,6.87,28,0,0,0.24,0.12,0.055,0.6,0.17,0.18
2003-08-29 00:00:00.000,7,122.8,21.9,,8,141.0,26,104.0,0,6.79,40,0,0,0.3,0,0.048,0.56,0,0.063
2003-09-19 00:00:00.000,6.5,64.8,16.2,,,69.0,23,48.0,40,6.44,18,0,0,0.27,0.1,0.062,2.05,0.15,1.2
2003-10-23 00:00:00.000,7,72.5,8.7,9.6,24,89.0,16,76.0,2,6.54,20,0,0,0.16,0.03,0,0.38,0.03,0.051
2003-12-04 00:00:00.000,6.8,70.2,2.1,,,66.0,8,40.0,0,6.28,12,4,0,0.1,0.1,0.022,0.29,0.11,0.145
2004-01-07 00:00:00.000,6.8,69.2,0.1,,,75.0,10,40.0,7,7.01,22,0,0,0.08,0.08,0.214,0.32,0.09,0.57
2004-02-05 00:00:00.000,6.5,93.2,-0.1,,,96.0,8,52.0,12,6.17,8,0,0,0.2,0.07,0.117,0.3,0.08,0.206
2004-02-05 00:00:00.100,5.5,112.1,.2,,,108.0,26,60.0,6,4.4,0,8,0,0.31,0.42,0.367,0.44,0.44,0.482
2004-03-03 00:00:00.000,6.8,49.4,7,,,51.0,5,28.0,8,5.96,2,14,0,0,0,0.023,0.3,0,0.136
2004-04-01 00:00:00.000,6.8,96.5,6.8,,,100.0,14,68.0,22,6.5,16,0,0,0.17,0.06,0.109,0.66,0.08,0.302
2004-04-21 00:00:00.000,7,72.7,18.6,10.2,35,74.0,15,64.0,6,6.41,22,0,0,0.13,0,0,0.33,0.03,0.081
2004-05-15 00:00:00.000,7.1,83.5,21,,17,86.0,10,60.0,2,6.34,22,0,0,0.19,0,0.05,0.66,0.03,0.17
2004-06-17 00:00:00.000,7.1,50.3,18.6,,,52.0,17,52.0,33,6.37,12,2,0,0.32,0.04,0.205,0.41,0.04,0.223
2004-07-08 00:00:00.000,7.6,100.6,23.3,,8,110.0,23,64.0,3,6.64,48,0,0,0.17,0.16,0.118,0.38,0.32,0.171
