TS195,FIELD pH,FIELD CONDUCTIVITY,TEMPERATURE,FIELD DISSOLVED OXYGEN,FLOW,LAB CONDUCTIVITY,SULFATE,DISSOLVED SOLIDS,SUSPENDED SOLIDS,LAB pH,ALKALINITY,HOT ACIDITY,MINERAL ACIDITY,IRON_D,MANGANESE_D,ALUMINUM_D,IRON_T,MANGANESE_T,ALUMINUM_T
2002-10-23,5.2,419.4,11.6,6.18,30.69,432,123,276,0,4.69,6,12,0,0.14,1.13,2.7,0.14,1.73,3
2002-11-15,5.5,260,7.3,7.1,105.28,251,89,192,12,4.91,10,4,0,0.15,0.86,1.1,0.25,0.88,2.6
2002-12-19,5.1,189.1,5.8,,,193,90,152,6,4.57,0,4,0,0.13,0.57,1.6,0.46,0.59,2.1
2003-02-03,5.9,219.2,0.8,,,230,101,132,7,4.6,0,12,0,0.11,0.63,1.7,1.01,0.64,2.6
2003-02-27,5.0,319.5,2.1,,,294,103,212,3,4.57,0,22,0,0.23,0.58,3.2,0.84,0.61,3.6
2003-03-19,4.8,259.2,10.3,10.9,198,302,120,180,0,4.18,0,44,0,0.65,0.87,4.1,1.04,0.93,4.4
2003-04-17,5,226.6,14.3,,123,266,109,184,3,4.6,0,12,0,0.26,0.6,2.4,0.4,0.65,2.8
2003-05-21,5,256.6,13.4,,,239,120,172,3,4.52,0,44,0,0.07,0.48,1,0.11,0.51,1.9
2003-06-19,5.5,177.7,17.9,,,171,87,128,3,6.51,8,2,0,0.18,0.58,0.23,0.72,0.59,1.8
2003-07-10,6.8,127.2,19,,,127,53,76,38,6.72,24,0,0,0,0.34,0.044,0.58,0.37,0.8
2003-08-21,5,398.7,26.7,,16,441,186,308,0,4.48,0,54,0,0.21,1.33,2.1,0.24,1.41,2.6
2003-09-19,5,332.1,16.9,,,357,68,212,15,4.36,2,24,0,0.12,1.13,1.3,0.54,1.15,4
2003-10-21,6,236.2,11.7,9.8,79,268,126,252,0,6.08,10,4,0,0.11,0.67,0.202,0.21,0.72,1.5
2003-11-07,6.4,134.3,12,,,142,52,96,12,6.54,6,8,0,0.06,0.29,0.062,0.52,0.3,0.506
2003-12-11,6.8,123.8,5.8,,,119,42,68,36,6.19,10,10,0,0.15,0.25,0.4,1.18,0.29,0.551
2004-01-08,5.0,192.9,1.0,,,184,84,104,3,4.22,0,20,0,0.17,0.51,1.4,0.77,0.56,1.9
2004-02-20,5.0,253.8,4.8,11,,288,101,180,5,4.06,0,30,0,0.56,0.65,2.2,0.87,0.71,2.7
2004-03-19,6,172.7,5,,,169,67,92,20,5.06,2,16,0,0.21,0.41,0.391,0.8,0.45,0.895
2004-04-14,6.1,117,7,,,120,33,60,10,5.92,8,12,0,0.12,0.18,0.076,0.86,0.21,0.659
2004-05-06,5,260.3,18.3,,79,298,133,164,8,4.48,0,16,0,0.2,0.54,1.3,0.31,0.57,2.1
2004-06-10,6.5,259.4,22.4,,47,286,117,172,1,6.08,4,8,0,0,0.48,0.039,0.11,0.51,0.214
2004-07-07,4.5,448.9,25.6,,22,470,117,288,0,4.3,0,32,0,0.16,1.21,2,0.18,1.28,2.5
2004-08-12,6.2,395.6,21,,14,404,158,244,2,6.5,6,0,0,0,0.87,0,0.08,0.92,0.049
2004-09-22,6.8,220.7,16.3,,136,239,66,128,17,6.68,106,0,0,0.07,0.55,0,0.19,0.59,0.27
2004-10-19,6.8,185,10.1,,,171,42,116,89,6.17,16,0,0,0.23,0.37,0.39,1.14,0.42,4.2
2004-11-15,6.3,190.1,4.7,,,187,52,148,10,6.44,6,12,0,0.06,0.56,0.064,0.16,0.58,0.531
