TS121,FIELD pH,FIELD CONDUCTIVITY,TEMPERATURE,FIELD DISSOLVED OXYGEN,FLOW,LAB CONDUCTIVITY,SULFATE,DISSOLVED SOLIDS,SUSPENDED SOLIDS,LAB pH,ALKALINITY,HOT ACIDITY,MINERAL ACIDITY,IRON_D,MANGANESE_D,ALUMINUM_D,IRON_T,MANGANESE_T,ALUMINUM_T
2002-10-02,8.2,805,19.8,8.2,2.97,680,209,512,1,6.83,132,0,0,0,0.07,0.032,0.26,0.08,0.035
2002-11-08,7.9,382,7.5,6,43.86,409,108,228,6,7.65,38,0,0,0.12,0.14,0.179,0.15,0.17,0.5
2002-12-23,7.1,324.4,5.4,,43.1,337,109,220,1,7.41,32,0,0,0,0.2,0,0.11,0.2,0.091
2003-01-14,7.6,341.8,3.1,,39.201,375,105,188,1,6.58,36,0,0,0.08,0.26,0,0.13,0.27,0.055
2003-02-19,7.0,250.8,4.8,,168.03,270,118,168,19,6.5,18,0,0,0.07,0.25,0.044,0.16,0.27,0.138
2003-03-19,7.4,351.6,11.4,10,63.4,346,103,224,0,7.32,44,0,0,0.11,0.16,0,0.12,0.19,0.092
2003-04-25,7.5,319.9,13.9,,36.3,358,156,212,4,7.46,44,0,0,0,0.15,0.04,0.13,0.17,0.089
2003-05-14,7.7,312.4,12.5,,31,395,119,228,2,7.74,54,0,0,0,0.09,0,0.1,0.09,0.043
2003-06-23,7.2,371,,,47.5,383,111,228,6,7.21,54,0,0,0,0.15,0.053,0.16,0.16,0.099
2003-07-21,7.8,487,20.7,,13,508,119,344,1,8.01,70,0,0,0.07,0.04,0.034,0.18,0.05,0.125
2003-08-14,7.8,543,22.1,,9,544,250,300,2,7.72,102,0,0,0,0.03,0,0.15,0.03,0
2003-09-10,7.8,481.8,18.8,,8,523,168,344,0,8.03,98,0,0,0.1,0.04,0,0.25,0.06,0.042
2003-10-31,7.7,471.9,11,,11.4,503,255,332,1,7.15,78,0,0,0,0,0,0.1,0,0.028
2003-11-26,7,339,7.5,11,54,356,182,224,5,6.97,54,0,0,0,0.05,0,0,0.08,0.135
2003-12-24,7,255.7,6,,,279,90,144,56,6.85,32,0,0,0,0.2,0.086,0.77,0.26,0.75
2004-01-26,7.0,415.1,3.5,,49,454,177,324,6,6.64,104,0,0,0.09,0.21,0.044,0.12,0.22,0.115
2004-02-23,7.0,430.2,6.4,12.2,30.1,433,197,256,4,6.94,52,0,0,0,0.28,0.052,0.16,0.31,0.16
2004-03-24,7,286.2,5.2,,28,319,115,168,2,6.88,52,0,0,0.11,0.24,0,0.14,0.25,0.075
2004-04-28,7.7,363.6,9.2,,44,384,110,244,1,7.1,62,0,0,0,0.15,0,0.09,0.15,0.041
2004-05-26,7.8,473,13.6,,24,483,169,336,6,7.11,96,0,0,0,0,0.085,0.27,0.04,0.262
2004-06-24,7.9,526,22.1,,18,535,158,340,3,7.79,114,0,0,0,0,0.043,0.13,0.03,0.089
2004-07-26,7.5,567,21.3,,11,578,170,356,0,7.4,114,0,0,0,0,0.021,0.13,0.06,0.051
2004-08-16,7.5,526,18,,10,539,129,332,0,7.25,124,0,0,0.08,0,0,0.15,0,0
2004-10-08,8,612,15.8,,17,624,98,428,3,7.64,140,0,0,0,0,0,0.14,0,0.029
2004-10-31,7.8,382.7,14.8,,29,384,22,252,10,7.25,88,0,0,0,0,0,0,0,0.056
2004-11-24,7,276.6,13.3,,,267,65,160,1,6.71,48,0,0,0.06,0.11,0.027,0.14,0.11,0.073
2004-12-21,7,366.4,1.7,13.52,,355,78,224,0,6.9,58,0,0,0.08,0.23,0.047,0.12,0.27,0.051
2005-01-27,6.5,434.7,3.0,,,399,100,284,9,6.56,48,0,0,0,0.07,0.022,0.07,0.22,0.068
2005-02-14,7.0,344.3,8.4,,680,320,70,160,16,7.22,46,0,0,0,0.18,0.043,0.25,0.21,0.127
2005-04-05,7,232.2,9.2,11.6,,229,45,148,8,6.43,20,0,0,0,0.13,0.029,0.14,0.17,0.151
2005-04-29,7,315.8,17.1,,48,321,68,208,1,6.88,48,0,0,0,0.13,0.059,0.12,0.14,0.153
2005-05-24,7.7,409.7,14.6,,26,394,149,376,8,7.11,76,0,0,0.07,0,0.044,0.17,0.11,0.174
2005-07-01,7.5,657,23.2,,4,655,199,392,2,7.92,138,0,0,0,0.06,0.053,0.09,0.06,0.074
2005-07-14,7.5,712,23.3,,11,699,105,584,1,7.69,136,0,0,0,0.07,0.021,0.14,0.12,0.1
2005-08-24,8.2,619,22.3,,4,545,75,444,2,7.6,164,0,0,0,0.05,0.071,0.12,0.05,0.081
2005-11-05,7.6,665,10.8,11.02,3.5,714,113,746,6,7.89,144,0,0,0.09,0,0,0.21,0,0
2005-11-25,7.8,622,4.8,NaN,5,647,59,440,3,7.98,130,0,0,0,0.09,0.096,0.22,0.09,0.114
2006-02-02,7.2,336.7,6.9,NaN,33.1,408,161,224,6,6.95,42,0,0,0.06,0.24,0.22,0.12,0.26,0.056
