TS158,FIELD pH,FIELD CONDUCTIVITY,TEMPERATURE,FIELD DISSOLVED OXYGEN,FLOW,LAB CONDUCTIVITY,SULFATE,DISSOLVED SOLIDS,SUSPENDED SOLIDS,LAB pH,ALKALINITY,HOT ACIDITY,MINERAL ACIDITY,IRON_D,MANGANESE_D,ALUMINUM_D,IRON_T,MANGANESE_T,ALUMINUM_T
2002-10-19,7.6,214,12.2,5.9,12.49,246,13,128,6,6.94,36,0,0,0.38,0.04,0.8,0.53,0.06,0.8
2002-11-13,6.9,152,10.1,7.8,84.07,135,18,80,7,7.03,24,0,0,0.13,0.03,0.05,0.4,0.06,0.6
2002-12-27,7.6,99.2,3.9,,,125,16,68,5,7.3,24,0,0,0.07,0,0.083,0.28,0.04,0.5
2003-02-05,7.9,162,2.6,,80.95,128,20,80,4,6.85,26,0,0,0.13,0.04,0.029,0.25,0.04,0.035
2003-02-28,7.0,125.9,3.6,,,129,21,68,2,7.4,140,0,0,0.16,0.03,0.154,0.29,0.04,0.237
2003-04-01,7.2,99,9.5,12.1,90,115,24,84,7,6.02,40,10,0,0.36,0.04,0.122,0.45,0.05,0.219
2003-04-23,7.3,110.1,12,,62,121,13,84,10,6.99,42,0,0,0.09,0.03,0.022,0.29,0.03,0.103
2003-05-17,7.3,114.1,17.3,,,113,7,88,26,6.9,30,0,0,0.17,0.04,0.054,0.61,0.07,0.278
2003-06-14,7,78.9,19.2,,,86,3,56,51,7.24,32,0,0,0.13,0.03,0.091,0.88,0.09,0.6
2003-07-24,7.3,187.2,22.5,,4,177,42,108,5,7.14,88,0,0,0.24,0.09,0.065,0.58,0.09,0.142
2003-08-29,7.5,171.9,27.9,,3.25,171,0,104,3,7.01,76,0,0,0.35,0.17,0.041,0.51,0.17,0.079
2003-09-20,7,110.8,18.6,,,131,34,68,14,7.21,48,0,0,0.22,0.03,0.029,0.83,0.06,0.198
2003-10-20,7,132.6,13,8.6,17,853,222,616,6,2.45,0,260,0,0.32,0.07,0,0.51,0.11,0.094
2003-12-05,7,121.6,4.2,,,112,16,56,2,6.79,42,0,0,0.11,0.06,0,0.37,0.06,0.14
2004-01-02,7,111.3,6.3,,,113,16,112,243,6.49,34,0,0,0.72,0.07,0.487,3.05,0.26,0.929
2004-01-09,7.0,104.1,1.5,,,104,18,88,9,6.56,20,0,0,0.11,0.04,0,0.38,0.05,0.202
