TS105,FIELD pH,FIELD CONDUCTIVITY,TEMPERATURE,FIELD DISSOLVED OXYGEN,FLOW,LAB CONDUCTIVITY,SULFATE,DISSOLVED SOLIDS,SUSPENDED SOLIDS,LAB pH,ALKALINITY,HOT ACIDITY,MINERAL ACIDITY,IRON_D,MANGANESE_D,ALUMINUM_D,IRON_T,MANGANESE_T,ALUMINUM_T
2002-09-25,8,264,15.3,6.9,0.026,341,68,176,3,7.89,160,0,0,0.27,0.05,0,0.6,0.09,0.068
2002-12-30,7.6,156,6.9,,7.56,146,34,76,2,7.36,28,0,0,0.27,0.18,0.047,0.42,0.18,0.217
2003-01-21,7.7,155,1.3,,3.525,156,39,104,0,6.77,34,0,0,0.36,0.17,0,0.51,0.18,0
2003-02-11,7.2,176,2.2,,12.5,172,47,92,0,7.12,30,0,0,0.41,0.1,0.022,0.45,0.1,0.052
2003-03-28,7.6,162,15.8,21.4,4.42,172,42,140,0,6.83,50,0,0,0.14,0.1,0.026,0.3,0.11,0.029
2003-04-21,7.2,121,16.2,,63.8,123,49,116,85,7.0,30,0,0,0.2,0.03,0.239,1.01,0.08,0.8
2003-05-06,7.4,100.7,15.5,,,106,35,64,37,6.71,22,0,0,0.48,0.05,0.233,0.77,0.06,0.335
2003-06-06,7,196.5,15.7,,5,163,41,108,1,7.46,52,0,0,0.14,0.08,0.025,0.44,0.08,0.075
2003-07-15,7.5,154.1,23.8,,7,152,31,76,2,7.12,82,0,0,0.22,0.26,0.053,0.56,0.55,0.164
2003-08-06,7.5,163.1,23.1,,9,164,38,112,1,7.31,60,0,0,0.19,0.1,0.02,0.74,0.1,0.102
2003-09-06,7.5,217.5,18.6,,1.01,239,44,144,1,7.5,76,0,0,0.46,0.16,0.03,0.86,0.18,0.075
2003-10-13,7,241.8,16.1,,0.161,276,39,140,0,7.44,98,0,0,0.28,0.15,0,0.59,0.16,0
2003-11-25,7,173,6.3,,17.3,150,28,92,7,6.85,44,0,0,0.13,0.12,0,0.63,0.13,0.091
2003-12-23,8,167,6.1,11.4,25.4,145,31,120,9,7.33,116,0,0,0.31,0.06,0.233,0.41,0.07,0.541
2004-01-21,7.0,141.8,2.0,,19.3,144,29,76,4,7.54,140,0,0,0.14,0.08,0.08,0.35,0.08,0.131
2004-03-09,7.0,149.8,7.2,,17.1,161,27,112,6,7.02,32,0,0,0.16,0.04,0.037,0.41,0.04,0.202
