TS106,FIELD pH,FIELD CONDUCTIVITY,TEMPERATURE,FIELD DISSOLVED OXYGEN,FLOW,LAB CONDUCTIVITY,SULFATE,DISSOLVED SOLIDS,SUSPENDED SOLIDS,LAB pH,ALKALINITY,HOT ACIDITY,MINERAL ACIDITY,IRON_D,MANGANESE_D,ALUMINUM_D,IRON_T,MANGANESE_T,ALUMINUM_T
2002-10-30 00:00:00.000,7.8,26.3,11.3,9.98,,40,1,20,2,6.03,4,4,0,0,0,0.036,0.1,0,0.12
2002-12-02 00:00:00.000,7.3,32.6,2.5,6.81,29.6,34,2,20,4,5.94,4,8,0,0.06,0,0.047,0.07,0,0.056
2002-12-31 00:00:00.000,7,22.5,2.4,,33.53,33,6,20,0,6.0,2,4,0,0,0,0.031,0.06,0,0.038
2003-03-05 00:00:00.000,6.8,21.6,3.8,,89.12,26,4,24,3,6.02,2,0,0,0,0,0,0,0,0.026
2003-03-31 00:00:00.000,6.8,24.8,3.8,12.2,22.88,31,4,20,3,5.9,10,10,0,0.06,0,0,0.1,0,0.02
2003-04-24 00:00:00.000,6.8,20.0,12.3,,25.3,30,2,20,1,5.96,8,4,0,0,0,0.023,0.06,0,0.032
2003-05-28 00:00:00.000,6.8,31,11.7,,26.1,36,1,20,2,6.22,8,2,0,0,0,0,0.12,0,0.07
2003-06-24 00:00:00.000,7,20.2,13.8,,,22,2,12,0,6.61,10,2,0,0.07,0,0.055,0.13,0,0.077
2003-08-01 00:00:00.000,7,23.7,18.3,,14.4,32,2,24,1,6.32,10,4,0,0.1,0,0.023,0.22,0,0.071
2003-08-26 00:00:00.000,7,26.5,19.1,,5,42,0,28,1,6.6,38,0,0,0.06,0,0.046,0.13,0,0.096
2003-09-23 00:00:00.000,6.8,20.6,15.2,,66,28,3,16,0,5.9,16,12,0,0.13,0,0,0.2,0,0
2003-10-28 00:00:00.000,6.8,21.6,7.9,,49.4,28,2,24,1,7.63,8,0,0,0,0,0.024,0.15,0,0.09
2003-12-02 00:00:00.000,6.8,26.3,3.3,11.2,51,41,7,36,0,7.04,26,0,0,0,0,0,0.08,0,0
2004-01-05 00:00:00.000,6.8,24.9,7.1,,,33,1,20,1,6.5,62,0,0,0,0,0.321,0.27,0,0.793
2004-02-03 00:00:00.000,6.5,34.0,-0.1,,,41,5,28,0,5.9,4,4,0,0.08,0,0.026,0.11,0,0.054
2004-03-02 00:00:00.000,6.5,25.6,4.9,,132,36,2,20,1,6.25,6,12,0,0.06,0,0.043,0.13,0,0.071
2004-03-31 00:00:00.000,6.5,26.7,6,11.51,31,29,6,20,3,5.68,2,6,0,0.09,0,0.03,0.27,0,0.159
