TS137,FIELD pH,FIELD CONDUCTIVITY,TEMPERATURE,FIELD DISSOLVED OXYGEN,FLOW,LAB CONDUCTIVITY,SULFATE,DISSOLVED SOLIDS,SUSPENDED SOLIDS,LAB pH,ALKALINITY,HOT ACIDITY,MINERAL ACIDITY,IRON_D,MANGANESE_D,ALUMINUM_D,IRON_T,MANGANESE_T,ALUMINUM_T
2002-10-28,7.8,1040,12.1,7.5,9.79,1147,169,764,3,7.3,112,0,0,0,0.83,0.038,0,0.9,0.058
2002-11-20,7.8,328,8.4,5,56.52,504,237,372,3,6.7,8,0,0,0,0.95,0.062,0.1,1.11,0.6
2002-12-13,7.4,366.8,5.7,,95.35,384,153,308,5,6.47,10,0,0,0.1,0.68,0.085,0.15,0.77,0.5
2003-01-16,7.3,718,,,,717,192,500,5,6.08,20,8,0,0,1.5,0.061,0.15,1.89,0.342
2003-02-21,6.8,424.6,6.1,,155.96,462,132,300,13,6.53,12,0,0,0,1.77,0.091,0.19,1.9,0.8
2003-03-31,7.1,476,6.4,12.7,23.93,811,182,612,11,6.03,26,18,0,0,1.87,0.068,0.59,2.36,1.3
2003-04-24,6.7,352,12,,54.5,482,239,320,7,6.96,16,0,0,0,1.23,0.067,0.27,1.35,1
2003-05-15,7.5,632.8,14,,21.2,742,225,660,0,7.43,30,0,0,0,1.23,0.079,0.89,1.64,1.1
2003-06-30,7.5,1057,20.5,,15,1105,355,904,3,7.44,46,0,0,0,0.99,0.117,0.15,1.01,0.24
2003-07-22,7.5,1104,21.6,,8.12,1125,200,864,3,7.04,46,0,0,0,1.26,0.197,0.07,1.26,0.259
2003-08-23,7.5,1069,22,,13.4,1049,435,848,2,7.12,46,0,0,0,0.79,0.097,0.06,0.81,0.129
2003-09-26,7.5,762,18,,21.4,757,278,524,0,7.4,22,0,0,0,0.94,0.069,0.11,0.98,0.113
2003-10-30,7.4,503,11.1,,34.3,506,107,400,2,7.03,12,0,0,0,0.18,0.045,0.06,0.2,0.058
2003-11-29,7,365.2,6.4,,94,356,125,300,3,6.83,66,0,0,0,0.75,0,0.14,0.75,0.213
2003-12-22,7,514,4.2,11.4,53.4,567,392,408,1,6.49,68,0,0,0,1.6,0.628,0.2,1.63,0.719
2004-01-27,6.8,576,3.3,,43,617,415,440,14,6.48,16,0,0,0.49,1.46,0.476,0.91,1.57,0.67
2004-03-05,7.0,955,12.3,,13.2,951,330,660,11,6.88,16,0,0,0.06,1.76,0.08,0.48,1.8,0.505
2004-03-25,7,444.2,11.2,12.71,28,488,315,340,12,6.64,18,0,0,0,0.68,0.05,0.2,0.71,0.231
2004-04-30,7.4,540,12.9,,40,597,374,416,4,6.8,26,0,0,0,0.63,0,0.09,0.68,0.211
2004-05-24,7.5,692,19.8,,25,610,336,552,4,6.3,24,2,0,0,0.52,0.105,0,0.52,0.187
2004-06-24,7.7,836,20.2,,25,820,302,632,11,7.38,44,0,0,0,0.23,0.175,0.15,0.5,0.353
2004-07-28,7,556,19,,73,574,57,424,5,6.8,20,0,0,0,0.96,0.032,0.19,0.99,0.792
2004-08-25,7.3,920,21.4,,13,1015,430,848,0,7.03,34,0,0,0,0.28,0.024,0.06,0.32,0.027
2004-10-07,7.5,1015,11.6,,36,1002,370,920,0,6.75,32,0,0,0,1.4,0.027,0,1.61,0.121
2004-11-08,7.5,442.6,10.7,,,436,50,284,4,6.64,16,0,0,0,0.83,0.048,0.06,0.85,0.153
2004-12-02,6.8,306.5,7.8,,,292,90,220,9,6.6,14,0,0,0,0.59,0.067,0.08,0.62,0.229
2004-12-22,7,613,4.9,13.61,45,570,82,408,2,6.57,26,0,0,0,1.08,0.034,0.14,1.12,0.23
2005-02-26,6.5,429.9,5.6,,59,399,75,256,4,6.85,14,0,0,0,0,0.096,0.06,0.55,0.286
2005-04-04,6.5,310.0,10.2,,210,283,83,196,8,6.3,12,0,0,0,0.78,0.073,0.15,0.95,0.256
2005-05-05,7.0,462.4,14.4,11.17,61,461,116,400,4,6.57,24,0,0,0,0.98,0.115,0.1,1.03,0.754
2005-05-31,7.6,678,20.5,,16,641,256,616,3,6.77,24,0,0,0,0.82,0.124,0.06,0.96,0.188
2005-07-05,7,986,22.8,,12,922,191,728,3,7.0,44,0,0,0,1.13,0.078,0.11,1.34,0.17
2005-08-08,7.3,1194,22.6,,,1131,225,872,1,7.08,138,0,0,0,0.1,0.034,0,0.15,0.813
2005-11-04,7,1266,10.8,12.57,3.88,1267,375,1248,5,7.3,34,0,0,0,0.12,0.67,0,0.13,0.086
2005-12-08,7.7,235.6,3.2,NaN,102,240,82,144,0,5.76,46,0,0,0,0.41,0.031,0.12,0.48,0.151
2006-01-30,7.4,456.5,7.4,NaN,51.7,447,103,392,3,6.25,14,0,0,0,1.43,0.075,0.22,1.45,0.114
2006-02-22,7.6,569,5.7,NaN,36.9,637,206,468,2,6.81,20,0,0,0,0.56,0.047,0,0.58,0.209
2006-03-31,7.6,372.3,10.1,11.86,79.4,383,89,312,0,6.4,40,0,0,0,0.23,0.056,0.1,0.24,0.186
2006-05-01,7.7,573,14.4,NaN,NaN,545,10,312,1,6.56,22,0,0,0,0.39,0,0.13,0.41,0.074
2006-05-12,7.5,641.0,13.2,NaN,26.1,630,100,400,3,5.54,20,0,0,0,0.44,0.076,0.14,0.45,0.195
2006-06-22,7.3,1095,20.1,NaN,4.68,1167,272,1008,0,6.95,36,0,0,0,0.12,0.025,0,0.13,0.032
2006-07-20,7.8,857,20.2,NaN,38,857,359,720,5,6.29,38,0,0,0,1.9,0.085,0.15,2,0.426
2006-09-06,7.8,932,18.7,NaN,12.2,809,180,716,0,7.05,72,0,0,0,0.09,0.046,0,0.09,0.085
2006-10-18,6.5,696,14.5,NaN,31.8,703,345,448,0,6.71,32,0,0,0,0.08,0,0.12,0.09,0.034
2007-01-11,7.7,408.6,4.1,NaN,42.9,484,146,256,6,6.95,16,0,0,0,0.24,0.028,0.07,0.25,0.082
2007-02-22,7.2,284.8,6,NaN,NaN,310,135,196,15,6.98,16,0,0,0.08,0.37,0.036,0.32,0.47,0.178
2007-03-19,8,340,5.4,11.6,71.5,425,119,288,6,6.77,20,0,0,0,0.77,0.044,0.23,0.86,0.184
2007-04-19,7.7,349,10.5,NaN,81.5,470,156,368,2,6.48,18,0,0,0.17,0.26,0.228,0.25,0.45,0.235
2007-06-04,8.2,826,20.2,NaN,5.92,887,356,640,2,7.08,42,0,0,0,0.04,0.028,0,0.06,0.041
2007-06-26,7.96,1350,22,NaN,2.07,1404,545,984,14,6.97,34,0,0,0,0.04,0,0.05,0.05,0
2007-08-09,8.1,1068,24.1,NaN,3.7,1083,343,784,9,7.2,40,0,0,0,0.06,0,0.06,0.07,0.051
2007-09-11,7.7,1236,21.1,NaN,6.99,1303,480,928,30,6.8,76,0,0,0,0,0.031,0.92,0.12,0.345
2007-09-25,7.7,1196,18.9,6.1,3.28,1563,598,1428,0,7.48,38,0,0,0,0,0,0,0,0
2007-11-08,7.7,1374,6.5,NaN,6.96,1347,552,1004,0,7.11,34,0,0,0,0,0,0,0,0.056
2007-12-10,7.3,129,12.1,NaN,NaN,257,88,136,1,6.39,38,0,0,0,0.12,0.135,0.71,0.56,0.984
2008-01-04,7.8,727,103,NaN,13.5,696,202,448,1,7.03,22,0,0,0,0.12,0.06,0.08,0.13,0.109
2008-01-17,7.2,555,5.5,NaN,38.5,549,150,320,0,7.0,24,0,0,0,0.26,0.082,0.08,0.28,0.183
2008-04-15,7,438,11.5,NaN,33.9,499,100,384,1,6.93,22,0,0,0,0.22,0.13,0.07,0.24,0.39
2008-05-06,7.4,556,14.7,NaN,21.2,592,139,396,3,6.35,18,0,0,0,0.13,0.053,0.06,0.14,0.096
2008-06-18,7.9,1056,19.3,NaN,10.37,1097,487,672,5,6.94,24,0,0,0,0.08,0,0,0.09,0
2008-07-23,7.9,1011,21.6,NaN,24,1032,258,756,2,6.67,34,0,0,0,0.04,0.04,0,0.06,0.171
2008-08-15,7.9,1268,20.3,NaN,4.47,1346,290,991,0,7.61,122,0,0,0,0.04,0,0.06,0.05,0
2008-09-15,7.9,1297,22.5,8.4,2.18,1298,368,1049,2,6.61,56,0,0,0,0.03,0.047,0.06,0.03,0.104
2008-10-14,7.8,1407,14.4,NaN,4.91,1431,367,944,0,6.6,34,0,0,0,0.04,0,0,0.04,0
2008-11-17,7.7,1442,6,NaN,1.24,1599,363,1072,0,6.85,30,0,0,0.07,0.04,0.022,0.1,0.07,0.036
2009-01-28,7.9,318,4.9,NaN,NaN,361,77,225,23,6.09,22,2,0,0,0.44,0.073,0.52,0.61,0.224
2009-02-23,7,520,2.1,NaN,18.6,587,117,296,0,6.91,118,0,0,0,0.08,0.04,0,0.29,0.118
2009-03-09,7.4,557,11.8,NaN,20.1,600,95,416,0,7.05,36,0,0,0,0.52,0.111,0.11,0.54,0.151
2009-04-06,7.4,162,10.6,9.8,NaN,157,45,80,0,7.22,76,0,0,0,0,0,0.13,0,0.171
