TS067,FIELD pH,FIELD CONDUCTIVITY,TEMPERATURE,FIELD DISSOLVED OXYGEN,FLOW,LAB CONDUCTIVITY,SULFATE,DISSOLVED SOLIDS,SUSPENDED SOLIDS,LAB pH,ALKALINITY,HOT ACIDITY,MINERAL ACIDITY,IRON_D,MANGANESE_D,ALUMINUM_D,IRON_T,MANGANESE_T,ALUMINUM_T
2002-10-29,7.7,64,9.7,7.3,,51,4,28,34,6.62,8,0,0,0.3,0.03,0.6,1.2,0.13,0.9
2002-11-29,7.4,61.4,4.3,8.05,47.36,64,8,40,2,6.57,4,0,0,0,0,0.043,0.14,0,0.11
2002-12-26,7.6,45.7,2.7,,51.25,55,13,28,0,6.58,8,0,0,0,0,0.055,0.19,0,0.152
2003-02-07,7.2,56.1,0.7,,,53,12,40,2,6.58,8,0,0,0.13,0,0.024,0.24,0,0.051
2003-02-26,6.8,39,1.6,,,59,14,48,14,6.92,62,0,0,0.07,0,0.035,0.24,0,0.154
2003-03-27,7.6,71,10.1,,15.59,61,13,44,0,6.44,14,0,0,0.11,0,0.021,0.22,0,0.035
2003-04-29,7.4,61.9,12.2,,18.2,75,12,48,13,6.48,14,0,0,0.16,0,0.037,0.48,0.04,0.226
2003-05-31,6.9,75,13.1,,26.1,63,17,44,4,6.22,18,18,0,0.09,0,0,0.26,0,0.085
2003-06-27,7,69.7,17,,11.2,74,17,40,9,6.93,28,0,0,0.21,0,0.045,0.47,0,0.5
2003-08-01,7.2,126.6,18.8,,2.63,101,9,76,1,6.98,36,0,0,0.28,0.04,0.042,0.75,0.05,0.093
2003-08-27,7,89.2,19.8,,2,98,2,60,1,7.06,46,0,0,0.47,0.1,0.041,0.75,0.1,0.043
2003-09-13,7,82,17.1,,2,93,7,84,4,6.45,40,0,0,0.38,0.06,0.02,0.95,0.07,0.043
2003-10-29,7,56.2,8.9,,29,64,11,32,2,7.44,48,0,0,0.13,0,0,0.44,0,0.161
2003-12-01,6.8,59.6,5.2,,,61,8,48,0,6.84,66,0,0,0.08,0,0,0.26,0,0
2003-12-31,7,56.5,2.7,11.2,53.4,58,8,32,1,6.42,18,0,0,0,0,0.111,0.1,0.03,0.237
2004-02-06,6.8,84.9,.1,,,87,12,48,38,6.3,18,0,0,0.38,0.06,0.149,0.83,0.07,0.339
2004-02-28,7.0,58.8,2.5,12.3,27.4,63,7,48,7,6.61,32,0,0,0.17,0,0.063,0.19,0,0.066
2004-04-05,6.8,51.3,5.9,,83,55,6,28,2,6.09,12,2,0,0.14,0.03,0.071,0.33,0.04,0.2
2004-04-23,7.4,69.4,14.4,,19,73,12,60,5,6.54,18,0,0,0.12,0,0.031,0.38,0,0.107
2004-05-28,7.2,53.6,15,,,58,0,52,102,6.3,26,6,0,0.34,0.05,0.152,1.6,0.13,0.431
2004-06-14,7.5,84.3,18.3,,11,84,14,80,0,6.68,30,0,0,0.13,0,0,0.4,0.03,0.044
2004-07-20,7.5,130.9,20.8,,2,108,12,80,1,7.02,58,0,0,0.36,0,0,0.56,0.07,0.023
2004-09-02,7.6,118.9,19.7,,1,126,1,84,3,6.77,64,0,0,0.36,0.1,0.034,0.62,0.12,0.042
2004-10-05,7.4,77.6,13.5,,20,75,9,68,4,6.66,114,0,0,0.21,0.05,0,0.52,0.05,0.037
2004-11-10,7.2,66.1,5.8,,17,67,10,36,3,6.61,16,0,0,0.17,0,0,0.35,0.03,0.025
2004-12-04,6.5,54.9,4.9,,80,50,9,36,2,6.37,12,0,0,0,0,0.046,0.17,0.04,0.074
