TS236,FIELD pH,FIELD CONDUCTIVITY,TEMPERATURE,FIELD DISSOLVED OXYGEN,FLOW,LAB CONDUCTIVITY,SULFATE,DISSOLVED SOLIDS,SUSPENDED SOLIDS,LAB pH,ALKALINITY,HOT ACIDITY,MINERAL ACIDITY,IRON_D,MANGANESE_D,ALUMINUM_D,IRON_T,MANGANESE_T,ALUMINUM_T
10/11/2002,8,819,15.9,8.1,15.12,880,117,692,18,7.79,96,0,0,0.16,0.03,0.041,0.26,0.13,0.097
11/15/2002,8.1,1068,5,8.7,3.14,1259,492,900,1,7.99,116,0,0,0,0.08,0.05,0.08,0.09,0.5
12/18/2002,8.1,780,5.6,,12.421,878,255,584,7,8.35,148,0,0,0,0.25,0.139,0.22,0.26,0.5
2/4/2003,7.6,675,2.9,,125.41,851,167,520,75,8,114,0,0,0.35,1.08,0.6,16.6,2.45,8.1
2/25/2003,7.5,660,3.4,,36.08,717,159,712,16,8.33,162,0,0,0.75,0.6,1,1.08,0.6,1.5
3/25/2003,7.7,1116,17.1,11.2,9.36,1198,173,968,2,8.17,212,0,0,0,0.49,0.217,1.29,0.55,2
4/21/2003,8,1029,18.7,,8.36,1105,276,852,4,7.87,172,0,0,0,0.21,0.207,0.31,0.26,0.8
5/19/2003,8,947,20.7,,11.1,980,290,832,19,8.25,172,0,0,0,0.3,0.122,0,0.34,0.177
6/17/2003,8,92.4,18.6,,15.4,969,213,636,16,8.44,144,0,0,0.53,0.46,1,0.96,0.49,1.6
7/8/2003,8,704,23.8,,46,748,218,744,180,7.52,156,0,0,7.82,0.39,1,1.98,0.45,1.2
8/21/2003,8,1379,20.4,,2,1434,638,1196,10,8.31,216,0,0,0.06,0.04,0.106,0.08,0.04,0.116
9/16/2003,8,1196,22.2,,5,1224,331,1020,4,7.94,174,0,0,0.06,0.04,0.095,0.09,0.07,0.099
10/10/2003,8,1126,13.6,8.6,4,1145,491,864,0,8.15,198,0,0,0,0.06,0.134,0.07,0.08,0.191
11/5/2003,8,743,15.3,,20,727,238,640,40,7.8,140,0,0,0.43,0.14,0.401,0.67,0.16,0.431
12/9/2003,8,1055,4.6,,13.3,1126,296,728,12,7.95,216,0,0,1.97,0.77,2,2.97,0.84,3.3
1/14/2004,8,1084,3.2,,14.1,1302,783,880,16,8.1,126,0,0,0,0.8,0.238,0.94,0.81,1.8
2/19/2004,7.5,1044,2.5,12,13.1,1065,746,796,16,7.58,266,0,0,0.68,0.73,0.718,1.06,0.73,0.803
3/16/2004,7.8,860,6.2,,49,926,486,508,42,7.53,120,0,0,0.13,0.34,0.343,1.78,0.39,0.89
4/14/2004,7.7,493.2,7.5,,,542,217,340,41,7.31,146,0,0,0.63,0.32,0.345,1.23,0.37,0.501
5/5/2004,8.3,1114,18.4,,8,1188,611,884,27,7.97,194,0,0,0,0.17,0.332,0.09,0.18,0.403
6/8/2004,8.3,924,22.6,,8.3,976,548,772,4,7.89,214,0,0,0,0.12,0.204,0.11,0.13,0.211
7/6/2004,8.3,1294,25.9,,4,1333,680,1200,2,8.13,190,0,0,0,0.05,0.213,0.07,0.06,0.246
8/5/2004,7.8,1237,20.6,,3,1261,147,988,4,7.78,212,0,0,0,0.05,0.121,0,0.06,0.223
9/8/2004,8,724,21.1,,32,725,125,552,18,7.56,142,0,0,0.25,0.09,0.302,1.91,0.38,1.4
10/14/2004,8.1,1253,13.5,9.5,11,1252,250,1248,0,8.03,204,0,0,0,0.04,0.074,0,0.05,0.174
11/14/2004,7.8,901,4.3,,12,914,241,748,1,7.95,246,0,0,0,0.14,0.104,0,0.15,0.193
12/13/2004,8,766,6.1,,32,744,80,520,0,7.78,246,0,0,0,0.3,0.18,0.08,0.32,0.23
1/11/2005,7.5,762,7.5,,70,702,127,504,34,7.53,140,0,0,0.14,0.58,0.223,0.77,0.6,0.517
2/4/2005,7.5,1163,4.4,,16,1150,149,848,7,7.81,246,0,0,0.09,0.72,0.329,0.81,0.76,1.2
3/1/2005,7.5,964,4.8,,35,997,180,604,30,7.51,160,0,0,0.15,0.4,0.255,0.34,0.42,0.43
4/12/2005,7.5,1142,14.8,11.87,14,1108,245,1060,12,8.13,224,0,0,0,0.29,0.502,0.12,0.32,0.684
5/11/2005,8,1231,16.1,,6,1270,154,1112,3,7.91,168,0,0,0,0.07,0.295,0,0.09,0.413
6/14/2005,8.5,,29.3,,3,1203,254,1060,6,8.46,168,0,0,0,0.04,0.198,0,0.06,0.266
