TS035,FIELD pH,FIELD CONDUCTIVITY,TEMPERATURE,FIELD DISSOLVED OXYGEN,FLOW,LAB CONDUCTIVITY,SULFATE,DISSOLVED SOLIDS,SUSPENDED SOLIDS,LAB pH,ALKALINITY,HOT ACIDITY,MINERAL ACIDITY,IRON_D,MANGANESE_D,ALUMINUM_D,IRON_T,MANGANESE_T,ALUMINUM_T
2002-09-30,8.4,,23.4,8.7,2.889,818,85,548,16,8.38,144,0,0,0,0.2,0.5,1.06,0.23,0.7
2002-11-05,8.2,641,9.8,7.9,7.94,738,88,500,0,8.22,124,0,0,0.08,0.17,0.5,0.66,0.19,0.6
2002-12-18,8.4,417,7,,27.88,467,74,300,10,7.8,84,0,0,0.09,0.09,0.11,0.61,0.11,0.275
2003-01-20,8.1,529,4.9,,9.49,600,102,300,0,8.23,152,0,0,0.09,0.14,0.056,0.5,0.16,0.13
2003-02-21,7.8,407,8.6,,49.82,428,115,268,14,7.98,70,0,0,0.08,0.1,0.049,0.37,0.1,0.154
2003-03-10,8.1,538,9.8,9.7,26.85,611,78,404,2,7.86,106,0,0,0.57,0.15,0.098,0.69,0.17,0.107
2003-04-08,7.5,237,10.7,,66.4,310,110,188,19,7.72,46,0,0,0.18,0.11,0.06,0.67,0.13,0.227
2003-05-06,8,428,15.4,,16,563,188,328,7,7.54,120,0,0,0.06,0.28,0.071,0.71,0.29,0.221
2003-06-04,7.8,353.4,15,,81,362,134,220,37,7.26,92,0,0,0.16,0.08,0.166,1.02,0.11,0.5
2003-07-15,8,669,20.1,,9.24,731,211,468,8,8.08,136,0,0,0,0.06,0.08,1.06,1.03,0.201
2003-08-06,8,730,19.7,,5.02,792,172,568,41,8.2,168,0,0,0,0.39,0.071,2.27,0.45,0.318
2003-09-05,8,431,19.8,,30,425,152,312,16,7.83,90,0,0,0.09,0.14,0.116,1.15,0.17,0.642
2003-10-03,8,728,8.7,9.8,5.33,824,104,524,5,7.85,166,0,0,0.11,0.38,0.073,0.94,0.38,0.228
2003-11-24,7.5,435.9,11.9,,27.3,533,154,348,15,7.2,130,0,0,0.09,0.11,0.21,0.68,0.14,0.405
2003-12-15,8,382,7.3,,31,475,75,252,3,7.63,92,0,0,0.13,0.08,0.158,0.41,0.08,0.554
2004-01-20,7.5,391.8,2.8,,43.7,405,117,252,9,7.68,96,0,0,0.15,0.1,0.049,0.44,0.1,0.172
2004-03-09,7.5,395.3,7.3,,40,435,126,264,3,7.59,58,0,0,0.2,0.12,0.068,0.46,0.12,0.191
2004-03-22,7.5,476.2,5.9,12.8,23,535,195,348,8,7.14,114,0,0,0.24,0.18,0.042,0.56,0.19,0.14
2004-04-08,7.9,430,12,,38,475,161,240,1,7.3,98,0,0,0.19,0.17,0.064,0.62,0.18,0.155
2004-05-11,7.9,707,17.3,,9,783,196,520,0,7.63,176,0,0,0.07,0.31,0.092,0.71,0.33,0.215
2004-06-23,8,621,18.5,,49,659,55,460,154,7.64,160,0,0,0.08,0.13,0.172,7,0.26,1.6
2004-08-01,7,418.9,19,,36,436,34,284,37,7.39,68,0,0,0.06,0.11,0.057,0.57,0.13,0.272
2004-08-28,7,446,23.9,,34,697,149,460,51,7.77,208,0,0,0.17,0.19,0.239,1.12,0.24,0.446
2004-09-14,8.2,682,20.3,,29,674,71,468,1,7.82,172,0,0,0.06,0.16,0.215,0.84,0.17,0.224
2004-10-11,7.6,680,16.5,,17,773,259,408,6,7.92,154,0,0,0,0.23,0.107,1.01,0.25,0.17
2004-11-18,7.5,467.9,13,,24,499,76,336,6,7.45,98,0,0,0.07,0.16,0.056,0.37,0.16,0.172
2004-12-07,7.5,445,12.5,10.96,43,442,35,300,4,7.53,110,0,0,0.1,0.1,0.045,0.34,0.11,0.121
2005-01-14,7.2,356.0,9.5,,,446,71,276,71,7.74,112,0,0,0.36,0.11,0.156,1.39,0.19,0.208
2005-02-11,7.5,469.2,5.4,,42,479,55,284,0,7.3,102,0,0,0.19,0.17,0.148,0.47,0.18,0.323
2005-03-10,7.5,371.8,7.0,12.62,66,409,75,208,9,7.06,106,0,0,0.08,0.12,0.163,0.37,0.14,0.16
2005-04-23,7.5,592,13.6,,41,572,127,432,15,7.24,136,0,0,0.1,0.38,0.317,0.64,0.39,0.522
2005-05-25,7.9,773,14.4,,13,798,175,668,2,7.48,168,0,0,0,0.61,0.226,1.15,0.61,0.416
2005-06-24,7.5,851,20.3,,8,892,120,564,6,7.68,178,0,0,0,0.82,0.193,1.83,0.91,0.402
2005-07-10,7.5,761,22.6,,19,751,121,488,9,7.82,152,0,0,0,0.35,0.167,0.48,0.37,0.174
2005-08-20,8.03,722,23.3,,24,698,132,548,31,7.41,176,0,0,0.09,0.23,0.479,2.04,0.31,0.825
2005-10-03,8.3,913,17.9,9.51,3,910,267,908,1,7.7,214,0,0,0,0.38,0.166,0.28,0.57,0.259
2005-12-05,8.1,682,5.6,NaN,8.38,688,45,528,12,7.96,168,0,0,0,0.25,0.087,0.94,0.29,0.454
2006-01-03,8.2,475.6,8.8,NaN,31.3,484,52,336,0,6.55,88,0,0,0.07,0.16,0.036,1.45,0.25,0.217
2006-02-14,8.1,655,2.7,NaN,10.5,684,210,408,4,6.91,120,0,0,0.2,0.22,0.05,0.81,0.22,0.123
2006-04-06,8.2,396,8.8,11.62,35.1,415,59,264,10,7.95,80,0,0,0.1,0.16,0.075,0.62,0.18,0.202
2006-04-15,8.1,494,14.1,NaN,50.6,549,94,288,2,7.4,80,0,0,0.09,0.16,0.051,0.53,0.18,0.126
2006-05-22,8.3,809,14.7,NaN,10.7,843,204,568,3,7.85,144,0,0,0.11,0.27,0.077,1.09,0.28,0.173
2006-06-11,8.3,770,17.4,NaN,11.4,787,86,560,5,6.94,132,0,0,0,0.33,0.068,0.99,0.37,0.23
2006-07-07,8.3,653,15.8,NaN,17.3,695,171,444,9,7.86,132,0,0,0,0.23,0.089,0.64,0.27,0.309
2006-08-17,8.3,871,19.2,NaN,7.96,862,129,592,3,7.71,212,0,0,0.27,0.25,0.028,0.84,0.25,0.035
2006-09-25,7.5,555,16.5,9.56,31.7,582,83,364,15,7.24,116,0,0,0.08,0.03,0.077,0.94,0.05,0.278
2006-11-01,7.9,622,14.2,NaN,34.2,661,51,524,4,7.66,128,0,0,0.08,0.04,0.071,0.45,0.05,0.152
2006-12-21,8.2,771,8.1,NaN,14.5,854,172,468,2,7.69,150,0,0,0.13,0.4,0.079,1.12,0.4,0.25
2007-01-18,7.5,413.7,5.3,NaN,38.9,498,78,256,2,7.56,86,0,0,0.14,0.12,0.046,0.42,0.13,0.157
2007-02-12,7.6,711,1.6,NaN,7.61,777,153,412,4,7.63,130,0,0,0.15,0.2,0.027,0.82,0.21,0.083
2007-03-08,7.7,493.3,6.4,12,16.6,550,103,324,7,7.2,102,0,0,0,0.15,0.029,0.76,0.16,0.088
2007-04-30,8.3,561,17,NaN,15.05,631,118,420,7,7.08,84,0,0,0.11,0.25,0,0.73,0.26,0.337
2007-05-30,8.8,844,21.3,NaN,5.13,883,216,612,2,8.1/8,202,0,0,0,0.3,0.073,0.92,0.32,0.211
2007-07-06,8.3,600,21.8,NaN,14.6,657,128,416,373,7.69,136,0,0,0,0.16,0.082,3.72,0.42,1.7
2007-07-24,7.9,547,18.8,NaN,NaN,676,140,440,22,7.48,106,0,0,0.07,0.25,0.169,5.17,0.49,1.6
2007-08-20,8,800,22.2,NaN,2.25,906,187,564,10,7.85,174,0,0,0,0.32,0.081,1.51,0.36,0.144
2007-09-26,8.4,855,19.9,6.8,1,938,245,628,4,7.73,148,0,0,0,0.48,0.061,1.18,0.48,0.141
2007-10-25,8.1,755,14.8,NaN,7.9,751,106,460,2,7.82,176,0,0,0.26,0.24,0.093,1.8,0.28,0.434
2007-11-27,8.2,962,9.7,NaN,3.04,955,227,568,11,7.92,246,0,0,0.06,0.15,0.078,1.12,0.16,0.291
2008-01-07,8.1,492,6.8,NaN,2.75,902,260,620,3,7.84,144,0,0,0.11,0.1,0.08,1.36,0.11,0.189
2008-01-30,7.9,464,2.2,NaN,28.9,530,139,292,13,7.16,86,0,0,0.69,0.14,0.574,1.18,0.15,0.636
2008-02-20,8.3,684,4.7,NaN,2.86,830,202,576,3,7.82,146,0,0,0.15,0.16,0.023,0.95,0.17,0.054
2008-03-18,8.2,447,9.6,NaN,25,515,98,288,3,7.41,96,0,0,0.2,0.09,0.088,0.82,0.09,0.223
2008-04-08,7.5,378,11.7,NaN,21.1,450,112,280,12,7.67,98,0,0,0.08,0.07,0.058,0.35,0.08,0.197
2008-05-09,8.2,654,15.6,NaN,10.6,702,148,488,1,7.71,174,0,0,0.06,0.1,0.028,0.37,0.13,0.081
2008-06-05,8.2,686,18.2,NaN,6.13,786,144,492,4,7.66,143,0,0,0,0.13,0.072,0.76,0.17,0.282
2008-07-01,8.3,715,18,NaN,9.1,789,130,561,19,7.8,140,0,0,0,0.17,0,0.67,0.19,0.403
2008-08-01,8.5,860,22.5,NaN,8.51,876,206,468,1,8.01,206,0,0,0,0.13,0.039,0.59,0.15,0.09
2008-09-04,8,724,18.9,8.2,1.24,737,173,560,0,7.3,158,0,0,0,0.28,0.064,0.94,0.34,0.13
2008-10-10,8.7,16,8.7,NaN,1.44,20,1,10,4,7.47,170,0,0,0.1,0.29,0.058,1.17,0.38,0.157
2008-11-10,8.4,940,9.9,NaN,1.97,946,230,650,0,7.57,140,0,0,0,0.36,0.028,0.59,0.37,0.135
2009-01-27,8,724,4.3,NaN,19,776,133,498,16,7.61,136,0,0,0.18,0,0.067,0.9,0.2,0.191
2009-02-06,8.3,837,0.2,NaN,14.2,742,124,375,10,7.86,94,0,0,0.25,0.16,0.089,0.57,0.17,0.217
2009-03-12,8.2,633,6.7,NaN,9.12,720,136,485,4,7.96,132,0,0,0.11,0,0.096,0.41,0.13,0.156
2009-04-03,7.5,435,9.5,9.5,52.2,490,124,324,40,7.8,128,0,0,0,0.03,0.049,1.17,0.12,0.244
2009-09-29,7.6,835,14.6,9.1,9.67,813,194,427,1,8.15,136,0,0,0.36,0.09,0.063,0.59,0.16,0.128
2009-10-27,7.3,595,11.4,NaN,6.5,829,156,549,0,8.04,188,0,0,0.14,0.06,0.069,0.69,0.13,0.196
2009-11-12,7.6,919,9.4,NaN,NaN,876,184,492,5,8.17,104,0,0,0,0,0.103,0.13,0,0.154
2009-12-11,7.1,661,2.3,NaN,18.4,605,129,461,0,8.16,114,0,0,0.21,0.03,0.068,0.38,0.17,0.245
2010-01-20,7.1,521,4.7,NaN,16.4,454,84,298,0,7.04,104,0,0,0.11,0.06,0.061,0.29,0.16,0.127
2010-02-10,7.3,420,-2,NaN,23,438,137,292,5,7.39,88,0,0,0.16,0.06,0.022,0.32,0.09,0.088
2010-03-11,7.8,802,7.8,NaN,25.8,575,99,355,4,7.43,80,0,0,0.14,0.08,0.043,0.27,0.16,0.101
2010-04-30,8.3,607,22.2,10.2,15.2,581,115,433,1,7.55,166,0,0,0,0,0,0.25,0.09,0
2010-06-08,8.4,847,21.6,NaN,6.88,1267,230,943,0,8.62,472,0,0,0,0,0.066,0.23,0.08,0.096
2010-07-30,9,1203,26,NaN,30.4,1124,174,827,5,9.38,376,0,0,0.2,0,0,0.57,0.16,0.181
2010-08-31,8.7,888,20.5,NaN,4.01,802,233,652,6,8.01,146,0,0,0,0.28,0.037,0.74,0.37,0.098
2010-09-25,8.2,792,23.6,11.3,0.848,808,150,659,0,7.45,156,0,0,0.08,0.14,0.029,0.39,0.26,0.049
2010-10-25,7.6,505,15.1,NaN,12.4,814,106,568,37,7.45,82,0,0,0,0.03,0.031,17.1,1.58,1.5
2010-11-09,8.2,690,7.6,NaN,6.47,983,39,708,43,7.7,118,0,0,4.08,1,0,8.62,1.44,0.307
2010-12-21,7.9,966,5.3,NaN,6.11,866,155,647,0,7.93,106,0,0,1.09,0.3,0.039,4.19,0.4,0.184
2011-01-24,8.4,762,5.5,NaN,9.56,702,69,504,3,7.99,110,0,0,0.09,0.11,0.054,2.38,0.17,0.205
2011-02-02,8.2,637,3.8,NaN,19.3,571,125,361,6,7.78,256,0,0,0.33,0.05,0.047,1.06,0.06,0.116
2011-03-14,7.9,197,6.1,NaN,NaN,121,23,78,6,6.9,16,0,0,0.11,0.03,0.069,1.76,0.06,0.667
2011-04-26,8.2,629,19,9.3,21.4,589,95,385,5,8.85,256,0,0,0.13,0.04,0.042,0.67,0.06,0.141
2011-05-23,8.6,941,16.2,NaN,NaN,852,116,484,24,8.66,346,0,0,0.22,0.03,0.12,0.64,0.06,0.303
2011-06-02,8.2,783,17.6,NaN,9.23,816,78,551,13,8.28,156,0,0,0.43,0.11,0.083,1.11,0.15,0.102
2011-07-05,7.9,1048,22.8,NaN,5.3,949,60,736,3,7.93,156,0,0,0,0.24,0,2.71,0.29,0.037
2011-08-03,8.3,830,21,NaN,9.32,778,123,689,45,7.83,140,0,0,0.54,0.1,0.027,2.49,0.47,0.273
2011-09-24,8.4,944,17.2,NaN,8.8,924,172,738,0,8.03,120,0,0,0.07,0.21,0.071,1.02,0.21,0.075
2011-10-10,8,1060,19,12,6.36,1030,216,702,7,8.2,166,0,0,0.12,0.41,0.071,1.31,0.52,0.214
2011-11-21,8.1,699,12.5,NaN,19.9,636,72,502,11,8.01,112,0,0,0.08,0.09,0,0.66,0.11,0.054
2011-12-19,8.2,750,7,NaN,12.2,686,90,504,1,7.93,106,0,0,0.09,0.08,0.042,0.35,0.09,0.084
2012-01-19,8.5,480,4.8,NaN,17.5,472,88,307,7,7.08,74,0,0,0,0,0.061,0.35,0.03,0.214
2012-02-13,8.4,645,3.8,NaN,13.3,639,79,414,4,7.73,136,0,0,0.21,0,0.075,0.084,0.04,0.114
2012-03-22,8.4,659,7.8,NaN,13.9,531,84,350,7,7.91,102,0,0,0.06,0.05,0.044,0.49,0.07,0.077
2012-04-23,7.8,628,8.8,6.8,11.6,700,75,443,16,8.3,176,0,0,0.19,0.1,0.03,1.69,0.14,0.304
