TS040,FIELD pH,FIELD CONDUCTIVITY,TEMPERATURE,FIELD DISSOLVED OXYGEN,FLOW,LAB CONDUCTIVITY,SULFATE,DISSOLVED SOLIDS,SUSPENDED SOLIDS,LAB pH,ALKALINITY,HOT ACIDITY,MINERAL ACIDITY,IRON_D,MANGANESE_D,ALUMINUM_D,IRON_T,MANGANESE_T,ALUMINUM_T
2002-10-17,7.6,131,12,8.8,6.91,138,6,76.0,1,7.03,16,0,0,0.35,0.46,0.6,0.93,0.46,0.6
2002-11-07,7.7,129,8.2,10.84,,148,2,92.0,0,6.91,18,0,0,0.09,0.03,0.047,0.26,0.09,0.101
2002-12-12,7.8,98.2,3.6,,,125,8,68.0,1,6.23,10,0,0,0.06,0.06,0.021,0.23,0.06,0.094
2002-12-31,7.7,111,5.6,,32.5,99,10,64.0,0,6.72,8,8,0,0.14,0.05,0.026,0.17,0.05,0.092
2003-01-10,7.6,120.8,3.2,,56.34,129,14,100.0,3,6.47,10,0,0,0.11,0,0.027,0.23,0.05,0.158
2003-02-13,7.0,171.8,2.1,,16.52,131,18,68.0,3,6.95,16,0,0,0.18,0.09,0,0.3,0.09,0
2003-03-17,7,152,10.9,10,38.7,134,11,76.0,18,6.84,108,0,0,0,0.07,0.021,0.21,0.09,0.041
2003-04-28,7.8,124.9,14,,28,132,14,68.0,0,6.45,6,0,0,0.08,0.05,0.024,0.24,0.08,0.072
2003-06-02,7,147,15.8,,85.3,134,16,72.0,6,6.87,16,0,0,0.12,0,0,0.26,0.07,0.027
2003-06-26,7.3,115.3,23.9,,16.2,122,3,84.0,4,7.74,80,0,0,0.13,0.05,0.036,0.32,0.08,0.109
2003-07-25,7,125.8,20.6,,0.617,132,14,72.0,4,6.32,48,0,0,0.07,0.06,0,0.39,0.1,0.052
2003-09-30,7,104.9,15.8,,6,133,16,76.0,6,7.08,18,0,0,0.26,0.25,0.045,0.39,0.29,0.063
2003-11-03,7.5,93.5,13.6,,7.27,107,12,80.0,0,6.77,16,0,0,0.1,0.05,0.02,0.3,0.07,0.024
2003-11-28,6.8,110,8.5,,,101,12,60.0,8,6.97,54,0,0,0,0.03,0,0.2,0.05,0.179
2003-12-29,7,148.6,3.8,11.4,42,153,11,88.0,4,6.83,16,0,0,0.13,0.11,0.041,0.28,0.12,0.105
2004-01-29,6.8,165.5,3.0,,12,166,12,120.0,7,6.58,18,0,0,0.32,0.11,0.066,0.5,0.13,0.16
2004-02-25,7.0,215.1,3.3,12.2,,260,8,132.0,0,6.67,34,0,0,0.13,0.11,0.026,0.26,0.11,0.106
2004-03-27,7,154.9,10.7,,19,160,7,88.0,0,7.63,24,0,0,0.07,0.09,0.043,0.3,0.11,0.088
2004-05-01,7.5,168,16,,31,157,9,92.0,5,6.6,14,0,0,0,0.03,0,0.2,0.06,0
2004-05-28,7.4,113.2,19.7,,,119,11,60.0,15,6.39,12,10,0,0.12,0.04,0.044,0.32,0.07,0.081
2004-06-22,7.8,160.4,23.7,,28,159,4,80.0,2,6.62,18,0,0,0.13,0,0.057,0.18,0.03,0.06
2004-07-31,7,169.7,23.7,,9,160,8,88.0,0,6.28,16,0,0,0,0,0,0.15,0.06,0.037
2004-08-27,7,169.3,21.7,,2.06,167,11,88.0,0,6.5,36,0,0,0.12,0.1,0,0.31,0.1,0
2004-09-20,7.8,156.2,19,,,152,0,84.0,6,6.45,18,0,0,0.22,0.19,0.021,0.55,0.3,0.18
2004-10-30,7.8,160.4,14.7,,49,164,9,92.0,4,6.5,22,0,0,0.07,0,0,0.18,0.11,0.027
2004-12-05,7,149.6,6.4,,81,130,3,72.0,0,6.48,10,0,0,0.09,0.09,0.025,0.26,0.11,0.05
2005-01-05,6.5,103.6,6.5,,45,103,8,0.72,0,6.54,6,0,0,0.1,0.08,0.022,0.3,0.09,0.025
2005-02-22,6.5,137.1,6,,110,123,4,100.0,0,6.61,16,0,0,0.1,0.16,0.031,0.2,0.17,0.1
2005-04-08,6.5,145.4,12.3,12.2,52,148,2,120.0,11,6.96,74,0,0,0.15,0.06,0,0.23,0.07,0
2005-05-09,7.2,168.4,14.9,,20,171,4,124.0,9,6.61,16,0,0,0,0.03,0,0.19,0.06,0.066
2005-06-02,7.6,155.7,21.4,,2,165,6,100.0,1,6.84,30,0,0,0.11,0.08,0,0.26,0.1,0.025
2005-06-08,7.5,158,22.2,,2,163,5,84.0,4,6.51,26,0,0,0.13,0.09,0,0.27,0.1,0.137
2005-08-17,7.6,191.3,24.9,,3,186,8,100.0,1,6.97,36,0,0,0.12,0.06,0.026,0.15,0.07,0.064
2005-11-08,7.8,163.4,8.8,NaN,0.294,168,22,140.0,4,7.1,58,0,0,0.19,0.2,0.049,0.39,0.21,0.063
