TS213,FIELD pH,FIELD CONDUCTIVITY,TEMPERATURE,FIELD DISSOLVED OXYGEN,FLOW,LAB CONDUCTIVITY,SULFATE,DISSOLVED SOLIDS,SUSPENDED SOLIDS,LAB pH,ALKALINITY,HOT ACIDITY,MINERAL ACIDITY,IRON_D,MANGANESE_D,ALUMINUM_D,IRON_T,MANGANESE_T,ALUMINUM_T
2002-10-11,7.8,660,16,8.9,10.5,642,115,428,2,7.47,48,0,0,0.06,1.44,0.069,0.13,1.6,0.147
2002-11-15,7.7,386,6.6,8.7,10.1,436,106,260,0,7.06,16,0,0,0.1,0.85,0.5,0.12,0.86,0.5
2002-12-18,7.6,217.8,5.1,,38.63,383,90,260,8,6.56,12,0,0,0.12,0.45,0.043,0.32,0.5,1
2003-02-04,7.2,245,3.4,,,292,54,160,78,6.77,16,0,0,0.17,0.24,0.097,2.62,0.43,3.1
2003-02-25,6.8,217.8,2.0,,83.71,219,76,112,3,7.17,144,0,0,0.23,0.44,0.6,0.42,0.48,1.4
2003-03-25,7.0,382.0,10.8,10,13.28,423,144,232,2,6.32,4,2,0,0.22,0.74,0.021,0.49,0.79,1.6
2003-04-21,7,337.9,18.5,,19,371,139,212,4,6.27,22,0,0,0.16,0.66,0.053,0.56,0.77,1.3
2003-05-19,7,223.8,15.7,,32,259,109,152,13,6.94,22,0,0,0.11,0.36,0.038,0.5,0.39,1.4
2003-06-17,7.2,202.1,16.6,,,197,78,108,5,7.38,32,0,0,0,0.3,0.065,0.44,0.34,1
2003-07-08,7.5,368.9,23.4,,,406,112,296,64,7.02,58,0,0,0.21,0.4,0.193,0.85,0.72,1.2
2003-08-21,7,532,20.5,,2,612,147,404,4,7.02,42,0,0,0,1.58,0.036,0.08,1.83,1.3
2003-09-18,7.5,255.5,19.5,,2.18,308,64,164,4,7.15,30,0,0,0,0.03,0.023,0.27,0.1,0.066
2003-10-10,7,396.5,14.8,9.4,8,483,119,312,0,7.08,50,0,0,0.06,0.9,0.095,0.37,0.92,0.386
2003-11-05,7.8,292.6,14.1,,25.1,304,100,236,70,7.21,46,0,0,0.06,0.38,0.02,1.4,0.51,0.295
2003-12-09,7,322.4,3.9,,23,340,146,172,7,6.81,20,0,0,0.24,0.55,0.073,0.54,0.57,0.482
2004-01-14,7.0,286.0,1.7,,22,317,116,148,8,7.42,98,0,0,0.27,0.59,0.031,0.46,0.64,1.3
2004-02-19,7.0,326.5,1.3,11.8,17,369,125,208,11,6.59,26,0,0,0.48,0.61,0.269,0.57,0.61,0.713
2004-03-16,7,348,5.3,,,380,90,192,8,6.93,42,0,0,0.16,0.33,0.285,0.63,0.37,0.948
2004-04-13,7.6,131.7,7.7,,,141,37,128,321,6.6,38,0,0,2.41,0.33,2.3,2.49,0.93,4.2
2004-05-06,7.3,284.1,11.7,,13,327,118,204,7,6.84,20,0,0,0.14,0.43,0.023,0.36,0.45,0.454
