TS084,FIELD pH,FIELD CONDUCTIVITY,TEMPERATURE,FIELD DISSOLVED OXYGEN,FLOW,LAB CONDUCTIVITY,SULFATE,DISSOLVED SOLIDS,SUSPENDED SOLIDS,LAB pH,ALKALINITY,HOT ACIDITY,MINERAL ACIDITY,IRON_D,MANGANESE_D,ALUMINUM_D,IRON_T,MANGANESE_T,ALUMINUM_T
2002-10-18,7.8,1307,14.5,9.2,6.54,1230,257,1128,3,7.55,68,0,0,0.07,1.51,0.6,1,1.58,0.6
2002-11-08,7.8,636,8.4,10.92,19.994,996,119,732,8,7.8,48,0,0,0,2,0.6,0.11,2.03,0.9
2002-12-11,7.8,825,5.5,,33.98,911,285,660,60,6.8,36,0,0,0.33,3.23,0.331,1.37,3.87,1.7
2003-01-13,7.5,772,2,,18.13,822,181,440,5,7.03,34,0,0,0,1.64,0.086,0.08,1.67,0.236
2003-02-14,7.2,842,2.6,,13.12,899,313,696,3,8.01,148,0,0,0,1.76,0.096,0.12,1.81,0.207
2003-03-15,7.5,938.0,8.0,,20.78,980,321,948,0,7.32,60,0,0,0,2.68,0.041,0.09,2.71,0.173
2003-04-12,7.3,449.1,10.1,,80.7,487,220,380,14,6.82,16,0,0,0,1.9,0.084,0.22,2,0.485
2003-05-12,7.7,356.4,13.8,,53,465,169,340,1,7.29,36,0,0,0,0.57,0.095,0.09,0.59,0.12
2003-06-10,7.5,767,14.7,,32,716,237,620,8,7.56,30,0,0,0,1.44,0.073,0.11,1.46,0.208
2003-07-18,8,1225,19.3,,8.12,1132,274,1044,8,8.02,82,0,0,0,1.99,0.124,0.09,2.07,0.142
2003-08-07,7.5,844,19.6,,46,912,312,736,329,7.68,74,0,0,0.39,1.25,0.272,5.81,1.75,3.3
2003-09-09,7.8,928,20.9,,19,962,272,648,4,7.85,94,0,0,0,0.9,0.123,0.16,0.93,0.209
2003-10-17,7.8,1172,12.3,,7,1218,676,1076,0,7.8,88,0,0,0,1.16,0.107,0.08,1.21,0.133
2003-11-22,7.5,481.2,9.3,,55,653,134,524,4,7.83,50,0,0,0,1.33,0.102,0.12,1.42,0.501
2003-12-19,7.3,740,4.7,11.2,34,790,428,492,9,7.37,50,0,0,0,2.11,0.165,0.15,2.32,0.34
2004-01-19,7.3,856.0,2.5,,41.7,908,385,584,11,7.11,60,0,0,0,2.24,0.113,0.15,2.46,0.391
2004-02-13,7.5,862.0,6.1,12.08,31.2,923,658,660,3,7.25,64,0,0,0,1.05,0.185,0.09,1.15,0.376
2004-03-20,7.5,895,7.2,,24,964,728,812,5,7.18,58,0,0,0,1.86,0.104,0.12,1.9,0.295
2004-04-17,7.8,715,11.1,,55.1,780,484,576,5,7.27,60,0,0,0,1.7,0.109,0.12,1.83,0.354
2004-05-10,7.8,1202,16,,9,1231,304,1004,2,7.4,98,0,0,0,0.78,0.195,0,0.91,0.198
2004-06-11,8.1,1149,20.3,,19,1127,368,1016,6,7.46,126,0,0,0,1.21,0.187,0.06,1.25,0.254
2004-07-23,7.5,1346,20.7,,17,1381,176,1060,2,7.72,122,0,0,0,1.4,0.112,0.15,1.46,0.114
2004-08-31,7.8,1373,21.2,,6,1507,454,1248,5,8.18,166,0,0,0,0.41,0.036,0.17,0.53,0.267
2004-10-02,8,1527,16.9,,15,1555,635,1368,6,7.72,300,0,0,0,0.62,0.137,0.08,0.65,0.174
2004-10-30,7.8,1124,14.9,,17,1122,160,988,2,7.3,98,0,0,0,0.55,0.098,0,0.69,0.122
2004-12-01,7.8,731,9.2,9.2,,719,86,544,96,6.94,54,0,0,0.22,1.09,0.229,1.9,1.98,1.5
2005-01-07,7,760,8,,88,755,322,508,0,7.46,134,0,0,0,1.44,0.17,0,1.48,0.197
2005-01-31,7,844,5.8,,36,711,227,600,2,6.85,60,0,0,0,1.7,0.17,0.13,1.72,0.703
