TS171,FIELD pH,FIELD CONDUCTIVITY,TEMPERATURE,FIELD DISSOLVED OXYGEN,FLOW,LAB CONDUCTIVITY,SULFATE,DISSOLVED SOLIDS,SUSPENDED SOLIDS,LAB pH,ALKALINITY,HOT ACIDITY,MINERAL ACIDITY,IRON_D,MANGANESE_D,ALUMINUM_D,IRON_T,MANGANESE_T,ALUMINUM_T
2002-10-14,8,175,15.3,6,0.67,169.0,19.0,112,1,7.18,56.0,0,0,0.26,0.13,0.115,0.5,0.14,0.152
2002-11-13,6.9,105,10.3,7,8.44,93.0,18.0,68,8,6.75,16.0,0,0,0,0.03,0.7,0.15,0.04,0.7
2002-12-27,7.5,71.3,4.4,,14.67,81.0,14.0,48,1,6.94,16.0,0,0,0,0,0.055,0.11,0.03,0.16
2003-02-05,7.9,101,2.2,,16.31,99.0,17.0,84,0,6.83,16.0,0,0,0.11,0,0,0.28,0.03,0.046
2003-02-27,7.0,69.7,3.7,,10.343,64.0,12.0,32,1,6.98,96.0,0,0,0.09,0,0.063,0.2,0,0.113
2003-03-17,7.0,78,11.5,11.2,6.49,82.0,11.0,42,0,6.8,32.0,0,0,0,0.05,0,0.2,0.06,0.096
2003-04-16,7,86.2,12.6,,4.87,86.0,14.0,48,1,6.7,34.0,0,0,0,0.09,0,0.2,0.11,0.024
2003-05-08,7.5,91.8,15.5,,6.02,93.0,18.0,52,12,6.98,36.0,0,0,0.15,0.09,0.053,0.52,0.1,0.225
2003-06-14,7.3,96.3,20,,4,98.0,3.0,56,18,7.27,34.0,0,0,0.29,0.05,0.088,0.6,0.08,0.167
2003-07-24,7.5,141.6,21.5,,0.34,134.0,30.0,104,6,7.03,54.0,0,0,0.22,0.06,0.066,0.47,0.08,0.109
2003-08-18,7,83.4,20,,10,93.0,12.0,52,10,6.71,30.0,0,0,0.1,0.05,0,0.4,0.06,0.177
2003-09-15,7.3,128.2,20.5,,0.688,128.0,6.0,88,6,6.99,48.0,0,0,0.2,0.03,0.057,0.6,0.08,0.097
2003-10-06,7,89.4,13.3,9.6,6.49,95.0,11.0,36,0,6.54,32.0,0,0,0.11,0.06,0,0.25,0.07,0.072
2003-11-04,7.4,115.3,13.2,,3,116.0,12.0,64,3,6.82,32.0,0,0,0.11,0.05,0,0.27,0.05,0.069
2004-01-02,7,76.2,6.8,,,80.0,3.0,76,37,6.34,24.0,2,0,0.57,0.05,0.43,1.15,0.08,0.677
2004-01-09,7.0,83.0,2.2,,,104.0,8.0,80,6,6.54,24.0,0,0,0.07,0.04,0.023,0.17,0.05,0.061
