TS166,FIELD pH,FIELD CONDUCTIVITY,TEMPERATURE,FIELD DISSOLVED OXYGEN,FLOW,LAB CONDUCTIVITY,SULFATE,DISSOLVED SOLIDS,SUSPENDED SOLIDS,LAB pH,ALKALINITY,HOT ACIDITY,MINERAL ACIDITY,IRON_D,MANGANESE_D,ALUMINUM_D,IRON_T,MANGANESE_T,ALUMINUM_T
2002-10-19,7.7,269,10.6,7.4,6.3,267,29,136,0,7.35,52,0,0,0.16,0.06,0.5,0.28,0.07,0.5
2002-11-13,7,176,9,8,24.27,154,25,112,4,7.19,20,0,0,0.08,0,0.6,0.16,0.03,0.6
2002-12-27,7.5,106.5,3.4,,42.67,113,18,60,2,7.3,24,0,0,0,0,0.061,0.1,0,0.189
2003-02-05,7.8,174,2.6,,35.76,138,23,80,4,7.18,24,0,0,0.09,0,0,0.17,0,0.03
2003-02-28,7.0,101.3,4.6,,33.69,103,17,60,1,7.25,114,0,0,0.11,0,0.114,0.17,0,0.173
2003-04-01,7.4,111,10.9,11.9,39.56,126,22,84,6,7.09,32,0,0,0.16,0,0.1,0.18,0,0.105
2003-04-23,7.5,120.7,10.1,,34.1,120,19,60,4,7.07,34,0,0,0,0,0,0.07,0,0.071
2003-05-17,7.4,143.7,16.2,,17,144,25,88,0,6.93,42,0,0,0,0,0.026,0.13,0,0.065
2003-06-14,7.5,115.7,20.5,,33.2,119,10,60,13,7.22,48,0,0,0.2,0,0.102,0.32,0,0.136
2003-07-24,7.9,205.1,22.7,,0.945,172,37,124,1,7.24,68,0,0,0.07,0,0.036,0.18,0,0.072
2003-08-29,7.5,188.2,25,,2,178,0,96,0,7.2,96,0,0,0.14,0.03,0,0.24,0.04,0.127
2003-09-20,7.5,159.7,17.7,,14,150,34,76,0,7.43,72,0,0,0.09,0,0,0.27,0,0.114
2003-10-20,7.5,164,12,10.4,7,218,23,172,4,6.84,52,0,0,0.13,0,0,0.13,0.04,0
2003-12-05,7,143.1,4.8,,23,121,17,72,8,6.79,42,0,0,0,0.04,0.084,0.31,0.04,0.132
