TS064,FIELD pH,FIELD CONDUCTIVITY,TEMPERATURE,FIELD DISSOLVED OXYGEN,FLOW,LAB CONDUCTIVITY,SULFATE,DISSOLVED SOLIDS,SUSPENDED SOLIDS,LAB pH,ALKALINITY,HOT ACIDITY,MINERAL ACIDITY,IRON_D,MANGANESE_D,ALUMINUM_D,IRON_T,MANGANESE_T,ALUMINUM_T
2002-10-07,8.9,1633,18.7,10.1,1.9,1480,228,988,1,9.06,456,0,0,0,0,0,0.08,0,0
2002-11-09,8.5,574,8.3,8.33,35.27,602,71,320,4,8.63,158,0,0,0.07,0.03,0.6,0.34,0,0.7
2002-12-11,8,495.5,5.8,,37.57,511,116,308,11,7.66,140,0,0,0,0.05,0.101,0.38,0.06,0.236
2003-01-13,8.3,661,2.4,,49.29,709,105,436,5,8.23,162,0,0,0.12,0.19,0.084,0.38,0.2,0.134
2003-02-14,7.8,578,2.7,,33.33,624,134,364,2,8.62,140,0,0,0.1,0.05,0.071,0.21,0.05,0.103
2003-03-14,7.7,598.0,9.8,11.9,37.12,633,162,336,0,8.11,200,0,0,0,0.08,0.036,0.1,0.09,0.06
2003-04-25,8,456,12.6,,36,625,142,360,0,8.17,180,0,0,0,0,0.097,0.17,0.04,0.131
2003-05-12,8.3,614.4,14.7,,40,712,138,396,0,8.44,230,0,0,0.11,0.06,0.097,0.6,0.08,0.148
2003-06-09,7.5,340.9,13.9,,128,334,106,168,13,7.98,152,0,0,0.06,0,0.053,0.42,0.03,0.182
2003-07-17,8,945,19.6,,12,1026,158,652,7,9.46,276,0,0,0,0.11,0.116,0.2,0.15,0.157
2003-08-12,8.5,708,20.1,,17.7,771,120,428,3,8.57,290,0,0,0,0.07,0.032,0.11,0.07,0.05
2003-09-09,8,762,17.4,,45,779,161,480,0,8.42,222,0,0,0,0.2,0.065,0.16,0.22,0.102
2003-10-18,8,898,11.4,,14.3,943,280,592,4,8.6,326,0,0,0,0,0.073,0.08,0,0.129
2003-11-20,8,379,11.8,,,387,59,228,26,7.96,98,0,0,0,0.1,0.104,0.56,0.13,0.314
2003-12-19,8.3,364,5.1,12,95.5,406,96,288,5,8.06,106,0,0,0,0.05,0.157,0.26,0.05,0.197
2004-01-17,8.0,545.0,3.9,,46,596,136,336,5,7.65,204,0,0,0,0.13,0.082,0.29,0.13,0.19
2004-02-14,7.5,435.5,4.8,11.75,61,482,197,264,6,7.59,152,0,0,0.06,0.06,0.087,0.33,0.06,0.222
2004-03-10,8,411.9,8.9,,71,442,92,224,2,8.18,152,0,0,0,0.04,0.126,0.35,0.05,0.187
2004-04-08,8.2,535,12.1,,,601,257,304,0,7.73,192,0,0,0.11,0.12,0.113,0.54,0.12,0.229
2004-05-08,8.5,860,16.5,,27,941,281,548,5,8.22,396,0,0,0,0.04,0.122,0,0.04,0.14
2004-06-11,8.4,573,18,,54,603,122,348,2,7.77,244,0,0,0,0.07,0.197,0.19,0.08,0.218
2004-07-12,8.7,982,21.7,,12,1027,177,548,1,8.61,346,0,0,0,0,0.073,0,0,0.082
2004-08-21,7.8,1176,20.3,,11,1208,103,632,2,8.77,530,0,0,0,0,0.048,0.1,0,0.096
2004-09-13,8.6,923,20.2,8.62,22,960,111,512,0,8.56,444,0,0,0,0,0.073,0,0,0.076
2004-10-28,8.4,821,15.8,,27,808,28,496,0,8.12,302,0,0,0,0,0.044,0.1,0,0.134
2004-11-17,8,599,10.7,,24,592,64,344,7,8.42,242,0,0,0,0,0.074,0,0,0.084
2004-12-31,8,529,7.4,,40,542,121,316,0,8.13,216,0,0,0,0.08,0.129,0.15,0.08,0.223
2004-01-19,7.5,431.6,2.7,,46,408,41,384,2,7.56,124,0,0,0,0.05,0.04,0.2,0.05,0.086
2005-02-07,7.5,467.7,8.3,,42,474,81,252,2,7.07,176,0,0,0,0.04,0.061,0.26,0.06,0.155
2005-03-21,8,615,7.3,11.86,51,616,144,340,4,7.64,212,0,0,0,0.07,0.217,0.3,0.1,0.332
2005-04-19,7.5,618,13.4,,24,580,88,312,3,7.61,180,0,0,0,0.03,0.098,0.1,0.03,0.176
2005-05-15,8.3,656,16.5,,54,655,37,440,1,8.55,282,0,0,0,0,0.332,0.36,0.05,0.334
2005-06-20,8,922,18.2,,8,916,69,672,0,8.46,402,0,0,0,0,0.114,0,0,0.134
2005-07-13,8,952,21.4,,14,946,117,928,2,7.56,56,0,0,0,0,0.048,0,0,0.123
2005-10-14,8.7,1024,17.3,9.37,3.71,1032,90,604,2,8.52,546,0,0,0,0,0.057,0,0,0.085
2005-11-21,8.6,1040,7.6,NaN,3.36,1053,68,760,1,8.27,514,0,0,0,0,0.054,0.09,0,0.063
2006-01-16,8.4,602,4.5,NaN,20.1,589,106,452,0,8.16,242,0,0,0,0,0.027,0.08,0,0.098
2006-02-17,7.8,410.5,8.2,NaN,48.5,466,114,308,5,7.67,132,0,0,0,0.08,0.056,0.38,0.09,0.134
2006-03-20,7.6,406.0,5.0,11.67,27.4,434,50,232,9,7.47,106,0,0,0,0.04,0.056,0.33,0.1,0.152
