TS131,FIELD pH,FIELD CONDUCTIVITY,TEMPERATURE,FIELD DISSOLVED OXYGEN,FLOW,LAB CONDUCTIVITY,SULFATE,DISSOLVED SOLIDS,SUSPENDED SOLIDS,LAB pH,ALKALINITY,HOT ACIDITY,MINERAL ACIDITY,IRON_D,MANGANESE_D,ALUMINUM_D,IRON_T,MANGANESE_T,ALUMINUM_T
2002-10-29,6.7,36,10.1,5.53,109.523,32,5,16,0,6.36,4,0,0,0,0,0.048,0.07,0.03,0.6
2002-11-27,7,39.2,3.7,6.8,,43,9,28,4,5.83,4,4,0,0,0,0.099,0.08,0,0.174
2003-01-06,7.3,29.6,1.7,,,36,7,20,0,7.05,44,0,0,0,0,0.062,0,0,0.11
2003-04-01,6.8,35.8,6.9,,,40,7,20,32,6.18,4,10,0,0.39,0.03,0.493,0.45,0.04,0.567
2003-04-18,6.8,34.2,9.6,9.2,57.3,42,8,29,1,6.18,10,4,0,0,0,0.048,0.07,0,0.053
2003-05-29,6.8,41.5,10.6,,,32,8,16,0,6.36,8,2,0,0,0,0.072,0.15,0,0.145
2003-06-25,7,33.8,14.1,,,32,8,16,0,6.7,12,0,0,0,0,0.029,0,0,0.034
2003-07-30,7,36.9,21.9,,12.4,43,9,28,0,6.52,8,6,0,0.11,0,0.054,0.14,0,0.07
2003-08-28,7,44.2,19.1,,14,56,9,28,0,6.21,10,4,0,0,0,0,0,0,0.02
2003-09-24,6.8,34.3,11.8,,108,41,13,24,0,6.11,10,2,0,0,0,0,0,0,0.024
2003-10-24,7,37.4,8.5,,36,51,9,36,32,5.72,8,12,0,0,0,0,0.07,0,0.037
2003-12-03,6.7,37,1,11.4,75,48,2,24,0,7.24,44,0,0,0.06,0,0.046,0.08,0,0.058
2004-01-06,6.5,30.2,2.6,,,35,8,26,2,6.3,12,4,0,0,0,0.053,0.06,0,0.143
2004-02-04,6.5,36.5,0.0,,,41,5,24,3,5.94,6,2,0,0.08,0,0.025,0.08,0,0.059
2004-03-02,6.5,32.0,6.7,,,36,7,20,4,6.2,2,0,0,0,0,0.073,0.23,0,0.234
2004-03-31,6.5,39.5,5.6,11.8,71,41,7,32,1,5.95,6,4,0,0.09,0,0.089,0.15,0,0.198
2004-04-22,7.1,37.4,13.8,,40,41,7,36,3,6.16,6,4,0,0,0,0.054,0,0,0.067
2004-05-16,7,41,15.1,,20,43,8,28,0,5.98,4,10,0,0,0,0.14,0,0,0.245
2004-06-16,7.4,38.2,17.2,,50,44,7,40,6,6.27,10,4,0,0,0,0,0.07,0,0.022
2004-07-21,7,51,17.9,,8,41,8,36,2,6.49,10,0,0,0,0,0,0,0,0
2004-08-11,6.8,53,18.8,,2,49,12,36,1,6.43,16,12,0,0,0,0,0.06,0,0
2004-09-29,7.2,29,14.1,,,37,0,36,7,5.98,6,14,0,0.08,0.03,0.139,0.16,0.04,0.158
2004-11-03,7.6,36.9,12.8,9.6,89,34,0,28,1,6.02,6,0,0,0,0,0,0.07,0,0.02
2004-11-22,6.3,34,9.5,,131,35,8,20,1,6.12,4,10,0,0,0,0.022,0,0,0.029
2004-12-18,6.3,37.9,1.5,,,38,8,32,3,5.8,12,12,0,0,0,0.057,0,0,0.196
2005-02-23,6.0,32.8,6.1,,,33,2,24,2,6.64,4,0,0,0,0,0.06,0,0,0.066
2005-03-30,6.0,30.1,5.0,,,45,1,28,8,6.22,6,14,0,0,0,0.044,0.07,0,0.143
2005-04-26,6.3,31.2,11.7,12.4,137,166,36,104,1,6.5,26,0,0,0.09,0.07,0.072,0.29,0.12,0.178
2005-05-18,7.4,40.5,11.1,,49,43,3,24,1,6.55,8,0,0,0,0,0.057,0,0,0.094
2005-06-28,7,52.7,21.7,,4,55,5,52,0,6.83,34,0,0,0,0,0.029,0,0.04,0.038
2005-07-26,6.5,44.7,19,,55,53,7,32,0,5.97,50,0,0,0,0,0.025,0,0,0.041
2005-10-06,7.6,50.4,16.5,8.27,1,63,8,32,0,6.42,12,0,0,0.1,0,0,0.13,0,0
2005-11-10,7,29.4,8,NaN,NaN,35,2,20,1,6.43,2,16,0,0,0,0.084,0.08,0.05,0.122
2006-01-24,7.4,27.5,5.7,NaN,NaN,48,7,36,3,6.15,14,0,0,0.08,0,0.076,0.1,0.04,0.095
