TS134,FIELD pH,FIELD CONDUCTIVITY,TEMPERATURE,FIELD DISSOLVED OXYGEN,FLOW,LAB CONDUCTIVITY,SULFATE,DISSOLVED SOLIDS,SUSPENDED SOLIDS,LAB pH,ALKALINITY,HOT ACIDITY,MINERAL ACIDITY,IRON_D,MANGANESE_D,ALUMINUM_D,IRON_T,MANGANESE_T,ALUMINUM_T
2002-10-29,4.8,30.3,10.6,9.99,163.314,26,1,4,0,4.89,4,12,0,0,0.1,0.6,0.15,0.1,0
2002-11-18,7,35.7,8.4,8.7,1.75,36,8,32,0,5.66,2,4,0,0,0,0.023,0,0,0.035
2003-01-03,7.2,24.4,6.2,,1.6,29,6,16,11,5.92,4,4,0,0,0,0.023,0,0,0.025
2003-01-29,6.2,16.3,2.6,,0.785,46,3,36,0,4.94,6,34,0,0,0,0.136,0,0.11,0.149
2003-04-01,6.8,29.5,6.8,10.0,1.02,35,9,20,1,6.13,8,0,0,0,0,0.021,0.07,0,0.089
2003-04-24,5.8,18.1,6.8,,35.2,23,4,16,2,4.85,2,14,0,0,0.03,0.24,0,0.04,0.246
2003-05-27,5.8,28,10.6,,35,23,4,12,2,4.67,8,8,0,0,0.03,0.114,0,0.03,0.138
2003-06-23,5.5,18.6,14,,,21,1,12,0,5.38,2,12,0,0,0.04,0.169,0.07,0.05,0.211
2003-07-31,5.5,18.9,16.9,,20,22,3,20,4,5.13,2,10,0,0,0.04,0.088,0.06,0.04,0.134
2003-08-26,5.5,17.9,18,,12.4,23,2,20,0,5.89,2,26,0,0,0.05,0.106,0,0.07,0.124
2003-10-27,5.5,18.2,9.2,,,29,4,20,4,6.49,22,0,0,0,0.06,0.16,0,0.07,0.221
2003-11-11,5.3,26.8,9.2,10,60,25,3,16,0,4.69,2,72,0,0,0.05,0.199,0,0.05,0.218
2004-03-29,5,9.3,25.2,11,39,25,6,16,3,4.08,0,8,0,0.08,0.03,0.24,0.08,0.03,0.241
2004-04-23,4.9,24.1,10.4,,32,24,4,20,2,4.8,0,6,0,0,0.03,0.214,0,0.03,0.215
2004-07-19,5.3,21.7,17.3,,8,17,2,16,0,4.66,0,30,0,0,0.09,0,0,0.1,0.026
2005-03-29,4.5,26.6,7.4,,,26,1,20,11,4.45,0,20,0,0,0.04,0.337,0.08,0.04,0.352
2005-04-26,5.6,21.5,10.4,11.85,18,24,1,20,0,5.46,2,36,0,0,0,0.258,0,0,0.267
2005-05-16,5.5,22.2,12.9,,52,24,1,12,0,5.67,2,10,0,0,0,0.145,0,0,0.236
2005-07-25,5.5,19.6,28.3,,21,28,2,16,1,4.81,16,62,0,0,0.06,0.124,0,0.07,0.137
2006-07-31,5.8,23.8,20.7,NaN,NaN,34,4,32,0,6.47,16,0,0,0,0.04,0.187,0,0.05,0.206
2006-08-28,5.5,20.8,20.7,NaN,1.61,33,5,28,0,6.53,10,0,0,0,0.15,0.139,0,0.16,0.147
2006-09-21,5.5,18.8,13.0,8.62,5.05,25,5,16,3,5.44,2,8,0,0,0,0.107,0,0,0.121
2006-10-26,4.0,48.2,6.6,NaN,35.4,53,5,28,0,4.7,4,68,0,0,0,0.126,0,0,0.132
2007-01-02,4.5,21.7,4.7,NaN,104.5,27,7,24,0,5.83,8,12,0,0,0.04,0.134,0,0.05,0.183
2007-03-27,5,22.7,9.9,11.4,60.7,41,10,22,0,6.42,18,0,0,0,0.06,0.335,0,0.06,0.359
2007-05-08,5.5,21,13.2,NaN,50.2,28,5,24,4,4.55,2,8,0,0,0.05,0.191,0,0.06,0.196
2007-06-12,6.2,22,13.3,NaN,NaN,33,6,24,0,5.41,2,14,0,0,0,0,0,0,0
2007-07-17,8.7,22,15.7,NaN,NaN,37,4,20,7,5.39,12,32,0,0,0,0.032,0,0,0.053
2007-07-31,4,189,16.7,NaN,58.1,33,4,24,0,4.87,2,30,0,0,0.06,0,0,0.06,0.167
2007-09-04,6,22,16.9,NaN,NaN,32,5,20,0,5.35,72,0,0,0,0,0,0.06,0,0.096
2007-09-21,5.6,21.6,16.3,8.4,9.65,27,4,20,1,4.52,2,46,0,0,0.04,0.111,0,0.05,0.138
2007-10-24,5,130,15.2,NaN,2.41,26,4,16,6,5.94,6,14,0,0,0.07,0.057,0.07,0.07,0.063
2008-03-12,6,4,2.6,10.5,19.3,28,4,20,0,4.67,2,6,0,0,0.05,0.236,0.07,0.05,0.237
2008-03-26,5.7,12,6.6,NaN,15,128,2,68,1,5.03,4,4,0,0,0.03,0.138,0,0.03,0.147
2008-04-22,5,14,11,NaN,41.6,59,3,40,1,4.41,0,28,0,0,0,0.163,0,0,0.163
2008-05-13,6,10,11.2,NaN,NaN,29,2,16,0,4.23,0,14,0,0,0,0.201,0,0,0.292
2008-06-10,5.5,10,16.1,NaN,19.65,25,4,24,2,3.86,0,42,0,0,0,0.094,0,0,0.113
2008-07-15,5.2,18,16.7,NaN,68.7,16,1,12,0,4.8,2,24,0,0,0.05,0.191,0,0.05,0.202
2008-08-06,6.1,18.8,19.1,NaN,5.52,16,1,12,0,4.53,0,6,0,0,0.05,0.094,0,0.06,0.127
2008-09-23,6.2,11,13.9,6.4,0.06,35,5,28,1,6.55,24,0,0,0,0.06,0.146,0,0.06,0.169
2008-10-29,6.2,23,7.3,NaN,0.61,31,2,20,1,6.5,28,0,0,0.06,0.08,0.078,0.08,0.1,0.089
2008-11-20,5.9,20,3.4,NaN,3.48,30,5,16,0,6.65,34,0,0,0,0.07,0.087,0,0.05,0.097
2009-01-13,7,19,3.7,NaN,NaN,27,4,15,0,6.5,26,0,0,0.13,0.04,0.067,0.18,0.06,0.075
2009-02-26,5.6,14,4,NaN,34.8,21,5,12,0,4.82,8,36,0,0,0,0.258,0,0,0.26
2009-03-18,5.9,18,7.4,NaN,NaN,26,5,15,0,5.42,10,8,0,0,0,0.161,0.11,0,0.168
2009-04-08,5.7,22,5.4,10.7,95,22,3,18,0,6.57,34,0,0,0,0,0.146,0,0,0.178
2009-09-23,7.5,27,19,6.2,0.29,28,4,18,4,5.58,44,28,0,0.1,0,0.105,0.12,0,0.112
2009-10-21,5.6,8,15.2,NaN,38,21,3,14,3,4.66,4,8,0,0,0,0.131,0,0,0.219
2009-11-18,5.2,7,11.3,NaN,15.4,19,5,11,1,5.12,32,36,0,0,0,0.129,0,0,0.142
2009-12-16,5.2,8,4.3,NaN,77.7,26,2,14,0,6.28,40,8,0,0,0,0.105,0,0,0.124
2010-01-21,5.4,9,3.6,NaN,200,19,3,9,0,5.54,2,4,0,0,0,0.123,0,0,0.141
2010-03-17,5.8,11,2.2,NaN,220,18,3,16,0,6.06,4,12,0,0,0,0.106,0,0,0.128
2010-04-13,5.7,9,11.5,NaN,30.5,18,3,14,0,6.25,8,20,0,0,0,0.103,0,0,0.119
2010-05-04,5,8,15,8.6,64.6,20,2,20,0,6.43,16,0,0,0,0,0.133,0,0,0.176
2010-06-17,6.3,10,18.8,NaN,46,12,1,11,0,6.0,4,0,0,0,0,0.201,0,0,0.223
2010-07-27,6.4,17,18.2,NaN,15.1,23,2,16,0,5.97,6,0,0,0,0,0.069,0.08,0,0.083
2010-08-19,5.6,17,20.2,NaN,33.9,24,6,23,0,6.32,16,0,0,0,0,0,0.28,0.05,0
2010-09-23,5.9,11,16.3,6.2,0.569,16,5,10,0,6.03,8,8,0,0.07,0,0,0.16,0.03,0
2010-10-20,8,152,11.8,NaN,0.891,60,2,51,2,7.04,18,0,0,0,0,0.1,0,0,0.129
2010-11-16,8.2,412,7.2,NaN,4.51,366,125,215,0,7.02,70,0,0,0.2,0.1,0,0.55,0.11,0.038
2010-12-28,8.2,16,1.4,NaN,NaN,21,1,17,0,5.09,6,4,0,0,0.03,0.039,0,0.04,0.072
2011-01-26,7.8,208,0.7,NaN,NaN,60,1,39,0,7.11,16,0,0,0.12,0,0,0.31,0.02,0.121
2011-02-16,8.9,71,4.9,NaN,71.7,47,2,38,0,6.67,86,0,0,0,0,0,0.12,0.02,0.026
2011-03-08,8.1,289,7.4,NaN,NaN,343,125,225,1,7.2,16,0,0,0.11,0.05,0.079,0.27,0.05,0.155
2011-04-05,8.2,39,7.3,NaN,43.2,28,1,22,1,6.58,12,24,0,0.06,0,0.052,0.16,0,0.136
2011-05-12,8.1,522,11.5,8.8,80.6,736,131,576,5,7.11,126,0,0,0,0.06,0,0.21,0.07,0.049
2011-06-14,8.4,15,14.2,NaN,11.7,22,1,12,1,5.9,16,10,0,0,0,0.072,0,0,0.09
2011-07-12,8.3,45,24.4,NaN,35,41,1,24,1,7.5,66,0,0,0,0,0,0,0,0.039
2011-08-10,7.8,87,23.8,NaN,42.4,53,1,32,2,7.1,42,0,0,0,0,0,0.07,0,0
2011-09-13,8.1,42,22,7.6,7.36,58,1,37,3,7.08,36,0,0,0,0,0,0.06,0,0.039
2011-10-18,7.8,18,16,NaN,3.48,26,1,22,15,6.03,4,10,0,0,0,0.049,0,0,0.128
2011-11-09,8,50,11.2,NaN,4.73,46,1,23,0,7.23,32,0,0,0.18,0,0,0.24,0.03,0.054
2011-12-05,8,37,5,NaN,1.01,43,1,24,6,7.35,14,0,0,0.09,0,0.034,0.12,0,0.051
2012-01-25,8.4,35,2,NaN,4.65,37,1,25,5,7.03,4,0,0,0,0,0.028,0.09,0,0.068
2012-02-06,8.2,29,3.7,NaN,3.22,34,1,30,2,6.58,36,0,0,0,0,0.076,0,0,0.1
2012-03-13,8,30,6.8,NaN,7.17,87,1,78,2,6.7,26,0,0,0,0,0.038,0.09,0,0.048
2012-04-02,7.8,30,6.4,NaN,3.52,48,1,26,3,6.3,8,0,0,0,0,0.038,0.08,0,0.076
2012-05-08,7.7,21,12.4,7,4.89,27,1,26,0,6.83,36,0,0,0,0,0,0,0,0.06
2012-06-19,8,53,12.5,NaN,0.225,66,1,39,0,7.21,18,0,0,0.11,0,0.046,0.13,0,0.05
2012-07-10,7.8,20,15.5,NaN,NaN,28,2,14,3,5.89,6,12,0,0,0.03,0,0,0.04,0.036
2012-08-07,8,58,14.3,NaN,2.36,44,1,33,1,6.73,54,0,0,0,0,0.066,0.28,0.04,0.163
2012-09-17,8.1,167,16.3,8.6,0.93,93,13,56,0,7.07,24,0,0,0.06,0,0,0.25,0,0.088
2012-10-01,8.1,83,15.3,7.8,1.02,83,1,45,0,7.02,44,0,0,0.07,0,0,0.15,0,0.045
2012-11-06,7.9,73,8.1,NaN,3.73,138,24,79,8,7.03,24,0,0,0.09,0.03,0,0.22,0.04,0.054
2012-12-04,8,31,6.3,NaN,0.625,38,3,29,0,6.77,4,6,0,0,0,0.1,0,0,0.129
2013-01-08,8.1,107,5.5,NaN,3.75,58,1,50,0,6.65,6,14,0,0.19,0,0.021,0.28,0,0.227
2013-02-04,8.1,81,4.7,NaN,2.11,54,1,25,2,6.6,2,8,0,0,0,0,0,0,0
2013-03-25,7.9,98,4.3,NaN,1.03,65,1,64,4,6.29,4,4,0,0,0,0,0,0,0
2013-04-08,7.8,32,8.6,NaN,1.18,26,1,21,4,5.86,2,0,0,0,0,0.093,0,0,0.103
