TS065,FIELD pH,FIELD CONDUCTIVITY,TEMPERATURE,FIELD DISSOLVED OXYGEN,FLOW,LAB CONDUCTIVITY,SULFATE,DISSOLVED SOLIDS,SUSPENDED SOLIDS,LAB pH,ALKALINITY,HOT ACIDITY,MINERAL ACIDITY,IRON_D,MANGANESE_D,ALUMINUM_D,IRON_T,MANGANESE_T,ALUMINUM_T
2002-10-18,8,543,12,10.6,28.6,566,69,512,0,7.48,48,0,0,0.07,0.05,0.6,0.2,0.06,0.7
2002-11-08,7.9,367,7.5,11.3,70.403,410,57,232,9,7.73,40,0,0,0.08,0.05,0.6,0.36,0.06,0.8
2002-12-11,7.5,364,6.3,,,438,112,264,78,6.8,40,0,0,0.21,0.06,0.219,1.27,0.18,0.8
2003-01-13,7.8,413.3,2.3,,62.24,528,63,344,7,7.32,50,0,0,0.05,0.08,0.091,0.08,0.08,0.277
2003-02-14,7.3,496.6,2.9,,43.063,547,75,348,5,8.11,152,0,0,0,0.11,0.134,0.08,0.11,0.371
2003-03-15,7.5,535.0,12.4,10.52,60.94,591,251,440,0,7.5,60,0,0,0,0.1,0.049,0.08,0.13,0.13
2003-04-12,7.3,264.4,10.7,,183,292,130,200,7,7.05,18,0,0,0,0.06,0.074,0.24,0.07,0.5
2003-05-12,8,402.4,14.8,,50,550,185,412,0,7.74,70,0,0,0,0.03,0.147,0.08,0.03,0.195
2003-06-10,7.5,444.3,14.9,,94,440,144,312,13,7.75,58,0,0,0,0.07,0.099,0.15,0.08,0.6
2003-07-18,8,592,20.6,,30,424,61,212,0,7.76,66,0,0,0.08,0.07,0.237,0.11,0.09,0.276
2003-08-07,8,664,20.5,,18,703,187,564,6,7.97,82,0,0,0,0.07,0.198,0.24,0.09,0.308
2003-09-09,8,533,20.4,,28,554,278,400,2,8.14,84,0,0,0,0.05,0.2,0.12,0.05,0.222
2003-10-17,7.8,407.9,12.4,,44.3,483,231,320,0,7.51,56,0,0,0,0.04,0.118,0.15,0.05,0.243
2003-11-22,7,349.6,9.8,,,398,140,280,23,7.74,88,0,0,0,0.11,0.431,0.43,0.14,0.833
2003-12-19,7,347.7,4.4,11.4,153,391,220,232,5,7.37,34,0,0,0.11,0.09,0.092,0.2,0.1,0.373
2004-01-19,7.0,351.2,2.6,,,385,146,216,10,7.02,36,0,0,0,0.1,0.093,0.22,0.11,0.291
2004-02-13,7.5,465.4,6.2,12.46,,504,254,288,4,7.2,64,0,0,0,0.07,0.122,0.09,0.08,0.465
2004-03-20,7.5,342.6,8.3,,119,378,257,192,8,7.14,42,0,0,0,0.06,0.077,0.21,0.07,0.286
2004-04-17,7.8,392.2,11.9,,172,436,242,308,7,6.94,44,0,0,0,0.06,0.152,0.26,0.06,0.369
2004-05-10,8.1,618,16.8,,35,675,200,472,1,7.46,104,0,0,0,0.05,0.262,0,0.07,0.45
2004-06-11,8.2,504,20,,81,544,235,412,13,7.43,76,0,0,0,0.05,0.238,0.36,0.07,0.51
2004-07-23,7.5,562,20.8,,68,584,116,424,28,7.71,78,0,0,0,0,0.128,0.84,0.1,0.266
2004-08-31,8,759,23,,9,804,136,580,1,8.35,160,0,0,0,0,0.251,0,0.03,0.264
2004-10-02,8.2,509,16.5,,55,523,177,408,0,7.94,342,0,0,0,0,0.14,0.08,0,0.142
2004-10-30,8,406,14.5,,68,428,36,280,0,7.12,102,0,0,0,0,0.155,0,0,0.181
2004-12-01,7.8,283.8,9.1,9.1,,285,73,200,143,6.81,56,0,0,0.24,0.11,0.242,2.97,0.37,1.1
2005-01-07,7,327.8,8.4,,,332,81,168,0,7.62,116,0,0,0,0.06,0.148,0,0.06,0.177
2005-01-31,7,389.6,7.3,,85,420,129,284,0,6.9,52,0,0,0,0.06,0.142,0.1,0.06,0.586
