TS122,FIELD pH,FIELD CONDUCTIVITY,TEMPERATURE,FIELD DISSOLVED OXYGEN,FLOW,LAB CONDUCTIVITY,SULFATE,DISSOLVED SOLIDS,SUSPENDED SOLIDS,LAB pH,ALKALINITY,HOT ACIDITY,MINERAL ACIDITY,IRON_D,MANGANESE_D,ALUMINUM_D,IRON_T,MANGANESE_T,ALUMINUM_T
2002-12-02,7.2,172,5.1,,26.74,151,36,92,6,6.75,22,0,0,0.15,0.04,0.121,0.46,0.04,0.181
2003-01-21,7.7,186.8,1.4,,2.943,183,49,104,0,6.95,56,0,0,0.18,0.17,0,0.37,0.17,0.035
2003-02-11,6.9,181,2.1,,11.3,184,51,100,3,7.38,40,0,0,0.09,0.09,0.036,0.34,0.1,0.101
2003-03-14,8.2,188,8.3,10,21.35,228,47,116,6,7.2,36,0,0,0.07,0,0.113,0.56,0.03,0.115
2003-04-21,7.2,134,16.7,,40.5,150,51,128,81,7.09,42,0,0,0.21,0,0.287,2.29,0.13,1.9
2003-05-06,7.4,104.9,16.0,,,108,26,80,125,6.8,28,0,0,0.37,0.06,0.291,1.42,0.16,1.1
2003-06-06,7.5,242.4,17,,2.3,229,50,136,10,7.67,90,0,0,0.07,0.07,0.113,0.29,0.07,0.125
2003-07-15,7.5,203,24.3,,3,199,40,128,7,6.91,120,0,0,0,0.06,0,0.42,0.43,0.114
2003-08-06,7.5,160.7,23.1,,11.2,163,37,96,2,7.38,64,0,0,0.12,0.05,0.029,0.46,0.006,0.052
2003-09-06,7.5,253.6,19.5,,1.4,273,51,160,0,7.69,98,0,0,0.07,0.06,0.037,0.4,0.07,0.077
2003-10-13,7,295.9,16.8,,0.076,324,46,164,0,7.58,130,0,0,0.21,0.18,0.025,0.38,0.19,0.139
2003-11-25,7,193.6,7.2,,14.4,163,35,100,42,6.95,60,0,0,0.18,0.1,0,1.02,0.13,0.084
2003-12-23,7.9,186,5.9,11.5,18.3,170,37,104,9,7.29,144,0,0,0.08,0.08,0.051,0.31,0.08,0.518
2004-01-21,7.0,166.1,.9,,,161,36,84,5,7.51,138,0,0,0.12,0.08,0.029,0.34,0.09,0.03
2004-03-09,7.0,167.5,6.7,,,170,32,92,8,7.09,34,0,0,0.28,0.04,0.19,0.35,0.04,0.203
2004-03-23,7.5,182.3,3.4,13.2,5,243,15,160,8,7.02,54,0,0,0.07,0.07,0.056,0.3,0.07,0.115
2004-04-26,7.4,129.5,14.8,,,134,5,104,78,7.15,124,0,0,0.42,0.04,0.15,1.24,0.07,0.25
2004-05-11,7.8,241,23.7,,1,272,44,160,9,7.32,114,0,0,0.09,0.06,0.045,1.75,0.24,0.472
2004-06-23,7.8,258.6,24.4,,1,280,46,168,6,7.56,130,0,0,0.15,0.07,0,0.45,0.11,0.162
2004-07-29,7.3,259.4,21.9,,1,262,42,228,60,7.24,116,0,0,0.14,0.13,0.02,0.79,0.17,0.394
2004-08-23,7.5,265,23.6,,3,269,28,232,48,7.32,130,0,0,0.18,0.1,0.022,2.22,0.42,0.675
2004-09-25,7.2,211.2,20,,2,238,30,128,7,6.98,172,0,0,0.15,0.12,0.028,0.5,0.12,0.095
2004-10-11,7.2,109.8,12.5,,6,262,30,180,0,7.2,100,0,0,0.25,0.15,0.034,0.55,0.15,0.094
2004-11-19,6.8,124.8,12.7,,,120,9,112,143,6.67,50,0,0,0.31,0.1,0.319,0.99,0.44,1.2
2004-12-08,7,154.8,10.2,11.2,,134,27,80,14,6.77,44,0,0,0.19,0.05,0.071,0.49,0.16,1.1
2005-01-21,6.5,197.0,1.4,,,154,32,128,0,6.9,76,0,0,0.16,0.15,0,0.28,0.16,0.054
2005-02-12,7.0,187.9,5.3,,10,162,21,124,1,7.33,54,0,0,0.08,0.11,0.065,0.3,0.11,0.194
2005-03-11,6.5,172.3,5.3,,,154,24,112,13,6.75,52,0,0,0.13,0.1,0.044,0.36,0.12,0.15
2005-04-20,7,238,17.8,9.78,2,257,26,132,9,7.08,92,0,0,0.11,0.12,0,0.39,0.12,0.06
2005-05-27,7.8,240.3,20.8,,2,241,22,180,5,7.17,90,0,0,0.11,0.08,0.171,0.33,0.08,0.346
2005-06-21,7.4,297.2,23.1,,1,315,22,176,6,7.4,154,0,0,0.08,0.24,0,0.55,0.22,0.104
2005-07-12,7.5,308.8,24,,1,319,26,192,5,7.07,136,0,0,0,0.23,0,0.13,0.24,0.103
2005-10-01,7.5,333.3,17.6,7.24,0.073,339,34,268,1,7.23,162,0,0,0.132,0.31,0.033,0.31,0.36,0.038
2005-12-05,8,317.3,2.9,NaN,1.69,328,51,184,3,7.58,132,0,0,0,0.09,0,0.3,0.1,0.115
2006-01-03,7.8,210.7,8.2,NaN,14.8,199,43,100,20,6.52,40,0,0,0.33,0.11,0.093,0.61,0.14,0.185
2006-02-14,7.9,250.6,5.4,NaN,4.04,263,75,156,4,6.53,66,0,66,0.15,0.23,0,0.45,0.25,0.085
2006-04-06,7.9,148.2,13.3,11.4,5.58,234,44,188,6,7.36,52,0,0,0.12,0.17,0,0.49,0.18,0.17
2006-04-15,7.9,220.2,20.1,NaN,28,233,44,160,20,7.13,56,0,0,0.11,0.11,0.028,0.47,0.14,0.272
