TS181,FIELD pH,FIELD CONDUCTIVITY,TEMPERATURE,FIELD DISSOLVED OXYGEN,FLOW,LAB CONDUCTIVITY,SULFATE,DISSOLVED SOLIDS,SUSPENDED SOLIDS,LAB pH,ALKALINITY,HOT ACIDITY,MINERAL ACIDITY,IRON_D,MANGANESE_D,ALUMINUM_D,IRON_T,MANGANESE_T,ALUMINUM_T
2002-10-22,7.6,145.8,10.8,7.6,19.16,142,39,72,1,7.16,110,0,0,0.15,0.03,0,0.28,0.07,0.5
2002-11-19,7.5,98.2,5.5,8,89.66,80,21,52,0,6.3,16,0,0,0.07,0,0.049,0.17,0.03,0.116
2003-01-06,7.6,77.4,3.8,,,80,22,44,3,6.85,28,0,0,0,0.04,0.041,0.23,0.06,0.166
2003-02-05,7.8,70.1,1.9,,,73,17,40,4,6.45,10,8,0,0.06,0.05,0.02,0.71,0.09,0.148
2003-02-27,7.0,90.6,2.7,,,92,20,72,9,6.8,64,0,0,0,0.06,0.03,0.28,0.08,0.18
2003-03-20,7.0,88.9,10.9,10,41.76,90,20,56,0,5.79,16,30,0,0.09,0.1,0.02,0.25,0.12,0.192
2003-04-17,7,81.6,17.7,,43.4,80,24,40,1,6.58,22,0,0,0.07,0.11,0.024,0.24,0.11,0.094
2003-05-22,7,108.7,12.9,,39,87,19,76,0,6.85,26,0,0,0.16,0.04,0.037,0.28,0.07,0.074
2003-06-20,7,91.8,16.4,,,92,33,72,13,7.16,32,0,0,0.26,0.13,0.045,1.03,0.18,0.6
2003-07-10,7.3,137.3,24.7,,12,139,38,116,42,6.79,26,0,0,0.35,0.1,0.039,0.97,0.19,0.234
2003-08-22,7,150.5,22.8,7,2,147,38,104,0,6.95,52,0,0,0.17,0.04,0.038,0.46,0.05,0.066
2003-09-19,6.8,94.1,16.5,,,96,20,48,43,6.45,26,0,0,0.38,0.08,0.063,2.67,0.31,1.4
2003-10-22,7,97.4,10.9,10,16,103,20,52,6,6.67,32,0,0,0.16,0.04,0,0.5,0.07,0.116
2003-12-04,6.8,81.9,2.6,,62,71,11,36,0,6.35,20,0,0,0.09,0.09,0,0.22,0.1,0.1
2003-12-12,6.8,72.6,4.3,,,76,11,44,8,6.29,16,2,0,0.1,0.04,0.208,0.29,0.06,0.361
2004-02-04,6.5,78.4,1.4,,,81,11,60,36,6.13,6,0,0,0.08,0.07,0.049,0.64,0.1,0.36
2004-03-04,6.8,102.8,8.5,,,97,23,64,82,6.23,14,8,0,0.15,0.07,0.111,1.79,0.14,0.759
2004-04-01,6.8,105.2,7.5,,,114,15,80,6,6.49,18,0,0,0.12,0.08,0.078,0.37,0.08,0.22
2004-04-21,7,86.7,18.2,10,40,87,20,48,4,6.45,16,0,0,0.12,0.04,0.061,0.24,0.05,0.085
2004-05-15,7.3,116.4,22.5,,2,116,23,68,2,6.69,34,0,0,0.19,0.06,0.03,0.47,0.09,0.056
2004-06-17,7.5,70.7,20.3,,106,70,9,56,44,6.52,22,0,0,0.27,0.05,0.228,0.6,0.07,0.381
2004-07-08,7.4,138.3,22.4,,5,137,30,100,3,6.73,42,0,0,0.24,0.06,0.037,0.42,0.08,0.088
2004-08-19,7,142.8,21,,2,134,15,72,4,6.79,42,0,0,0.26,0.03,0,0.5,0.08,0.047
2004-09-23,7.4,105,17.6,,61,104,13,68,1,6.53,116,0,0,0.29,0.09,0.024,0.47,0.1,0.036
2004-10-19,7.6,118.8,10.7,10.09,33,106,12,72,6,6.4,36,0,0,0.19,0,0.024,0.45,0.03,0.202
2004-11-15,6.8,82.5,6.7,,77,80,12,64,5,6.5,20,0,0,0.08,0.12,0.029,0.14,0.13,0.085
2004-12-16,6.5,86.5,0.5,,,81,16,72,4,5.9,8,6,0,0.08,0.07,0.038,0.23,0.08,0.126
2005-02-15,6.5,81.7,8.2,,,81,7,76,2,6.64,12,0,0,0,0.05,0.043,0.24,0.05,0.21
2005-03-16,6.0,97.8,4.6,13,79,94,7,64,11,6.34,16,12,0,0.07,0.08,0.055,0.18,0.08,0.133
2005-04-15,6.5,96.6,14,,25,95,7,60,2,6.19,26,4,0,0.11,0.09,0.029,0.3,0.12,0.167
2005-05-20,7.1,109.4,16.2,,25,101,13,92,5,7.06,36,0,0,0.08,0.12,0.022,0.46,0.15,0.19
