TS075,FIELD pH,FIELD CONDUCTIVITY,TEMPERATURE,FIELD DISSOLVED OXYGEN,FLOW,LAB CONDUCTIVITY,SULFATE,DISSOLVED SOLIDS,SUSPENDED SOLIDS,LAB pH,ALKALINITY,HOT ACIDITY,MINERAL ACIDITY,IRON_D,MANGANESE_D,ALUMINUM_D,IRON_T,MANGANESE_T,ALUMINUM_T
2002-09-24,8.1,369,20,8.5,1.38,596,113,312,3,8.0,202,0,0,0.33,0.06,0.041,0.41,0.07,0.044
2002-11-07,7.8,148,9,6.5,81.11,128,40,124,2,6.97,32,0,0,0.09,0.06,0.036,0.56,0.07,0.5
2002-12-30,7.7,117,6.3,,58.88,121,35,92,5,7.01,16,0,0,0.09,0.07,0,0.2,0.07,0.625
2003-01-21,7.8,144.5,0.5,,,155,50,80,0,6.73,20,0,0,0.16,0.08,0,0.22,0.08,0
2003-02-12,7.7,153,2.9,,42.6,161,43,116,6,6.68,56,0,0,0.14,0.06,0,0.3,0.07,0
2003-03-11,7.8,194,5.6,11.6,33.38,175,55,116,0,7.21,128,0,0,0.13,0.08,0,0.22,0.08,0.036
2003-04-14,7.3,127,12.6,,87.1,107,32,60,8,6.72,22,0,0,0.07,0,0.039,0.26,0,0.07
2003-05-13,7.6,138,13.8,,37,148,46,112,5,7.09,26,0,0,0.25,0.07,0,0.48,0.08,0.062
2003-06-05,7,131.5,15.8,,64,112,40,80,44,6.37,16,2,0,0.08,0,0.03,0.58,0.03,0.496
2003-07-15,7.5,173.4,21.9,,23,190,54,96,10,6.76,62,0,0,0.21,0.21,0.059,0.56,0.56,0.146
2003-08-06,7.5,225.1,22.7,,9,257,83,152,39,7.45,58,0,0,0.63,0.06,0.225,1.15,0.08,0.307
2003-09-06,7,134.2,17.2,,42.4,149,43,92,3,7.19,30,0,0,0.19,0.07,0.102,0.76,0.08,0.239
2003-10-13,7.5,310.1,15.9,,2,363,110,184,6,7.45,64,0,0,0.23,0.04,0,0.38,0.07,0
2003-11-25,7,159.5,6.3,,53.4,151,36,76,8,6.82,26,0,0,0.14,0.09,0,0.4,0.1,0.107
2003-12-23,8.1,153,4.3,11.8,81,143,33,84,8,7.45,140,0,0,0.09,0.06,0.021,0.3,0.08,0.142
2004-01-20,7.0,114.5,1.7,,,115,27,68,10,7.52,100,0,0,0.08,0.05,0.022,0.25,0.06,0.126
2004-03-08,6.8,98.5,6.7,,,99,19,68,13,6.37,12,0,0,0.08,0,0.047,0.49,0.03,0.265
2004-03-22,7,144.6,6.1,13,40,146,41,76,2,6.6,26,0,0,0.07,0.06,0,0.22,0.06,0.045
2004-04-26,7.6,162,15.9,,56,166,46,124,10,7.02,108,0,0,0.17,0,0.021,0.41,0,0.126
2004-05-11,7.9,250.3,21.1,,7,284,74,164,3,7.15,52,0,0,0.08,0.03,0,0.53,0.07,0.238
2004-06-23,7.7,171.9,19.6,,,183,35,132,36,6.9,32,0,0,0.34,0.03,0.18,1.13,0.06,0.402
