TS036,FIELD pH,FIELD CONDUCTIVITY,TEMPERATURE,FIELD DISSOLVED OXYGEN,FLOW,LAB CONDUCTIVITY,SULFATE,DISSOLVED SOLIDS,SUSPENDED SOLIDS,LAB pH,ALKALINITY,HOT ACIDITY,MINERAL ACIDITY,IRON_D,MANGANESE_D,ALUMINUM_D,IRON_T,MANGANESE_T,ALUMINUM_T
9/20/2002,8.7,588,24.7,8.2,2.59,503,68,384,3,7.93,88,0,0,0,0,0.056,0,0,0.041
11/4/2002,8.2,420.2,9.2,9.32,22.57,416,105,316,0,7.6,56,0,0,0,0,0.5,0.1,0,0.5
12/23/2002,8,274,5.6,,51.6,327,95,168,1,7.41,78,0,0,0.1,0,0.09,0.65,0,0.131
1/8/2003,7.8,244.7,6.4,,96.572,279,104,140,0,6.88,36,0,0,0,0,0.021,0.07,0,0.128
2/21/2003,7.6,286,5.7,,,305,111,180,14,7.63,24,0,0,0,0,0.047,0.21,0.04,0.214
3/13/2003,8,416,10.8,10,43.02,418,179,280,0,7.5,52,0,0,0.07,0,0.084,0.12,0,0.11
4/15/2003,7.5,250,14.7,,82.4,303,110,180,1,7.43,48,0,0,0,0,0.063,0,0,0.064
5/5/2003,7.9,303.5,16,,34,387,9,240,3,7.14,40,0,0,0,0,0.043,0,0,0.052
6/5/2003,7.3,206.6,13.2,,,170,71,120,25,6.73,28,0,0,0.06,0,0.075,0.28,0,0.218
7/3/2003,8,483,22.2,,21,524,123,364,0,8.27,86,0,0,0,0,0.076,0,0,0.104
8/5/2003,8,471,24.5,,10,525,170,384,6,7.82,80,0,0,0,0,0.071,0.12,0,0.117
9/11/2003,7.5,453.5,19.1,,12.2,489,252,324,0,7.96,82,0,0,0,0,0.03,0,0,0.053
11/1/2003,7.5,305.6,11.5,,20,324,154,220,4,7.15,50,0,0,0,0,0,0,0,0.1
12/18/2003,8,225,4.1,12,149,270,74,148,0,7.52,32,0,0,0,0,0,0.13,0,0.17
1/24/2004,7.3,343.4,2.5,,66,378,136,204,2,7.64,142,0,0,0.06,0,0.037,0.1,0,0.085
2/12/2004,7,323.5,5.8,12.8,94,332,114,168,0,7.27,68,0,0,0,0,0.041,0.06,0,0.095
4/6/2004,8.2,254,5,,112,302,92,152,5,6.9,64,0,0,0.08,0,0.052,0.39,0.03,0.23
4/19/2004,8.3,339,17.9,,86,375,129,220,2,7.34,56,0,0,0,0,0.135,0.07,0,0.198
5/21/2004,8.2,492.1,19.9,,14,545,168,404,0,6.52,124,0,0,0,0,0.028,0,0,0.185
6/25/2004,7.8,152,17,,,158,41,156,767,7.84,124,0,0,2.07,0.08,0.586,10,0.55,4.8
8/2/2004,8,538,26.4,,11,547,82,328,1,7.99,104,0,0,0.12,0,0.033,0.13,0,0.042
8/17/2004,7.8,517,21.9,,13,527,80,348,1,7.64,132,0,0,0,0,0,0.08,0,0.028
9/14/2004,8.3,490.2,20,,28,482,69,336,4,7.57,106,0,0,0,0,0.22,0.09,0,0.253
10/27/2004,7.2,195.4,14.8,,47,266,91,172,53,7.18,52,0,0,0.35,0,0.183,0.93,0.04,0.344
11/23/2004,7.4,202.9,12.8,,84,260,61,164,0,7.04,42,0,0,0,0,0.055,0,0,0.064
12/28/2004,7,357.4,2.1,,67,349,131,192,1,6.84,56,0,0,0.11,0,0.047,0.27,0.04,0.131
1/17/2005,7.4,267.9,2.2,,,268,26,148,4,7.01,62,0,0,0.07,0,0.056,0.1,0,0.099
2/8/2005,7.3,308.1,9.4,,66,342,73,228,11,6.86,66,0,0,0,0,0,0.22,0,0.291
3/28/2005,7,286.8,11.8,,,335,43,176,25,7.09,56,0,0,0,0,0.052,0.35,0,0.219
4/23/2005,7.3,312.7,13.2,11.68,56,425,73,340,32,7.11,66,0,0,0.21,0,0.226,0.68,0.04,0.306
6/4/2005,8.4,519.4,20.8,,29,500,111,488,14,7.61,108,0,0,0,0,0.027,0,0,0.053
6/13/2005,7.5,557,24.7,,8,575,50,408,4,7.62,122,0,0,0,0,0.149,0,0,0.208
8/16/2005,8.5,588,27.4,,4,603,171,304,4,8.36,108,0,0,0.06,0,0.044,0.12,0,0.137
8/27/2005,8.1,336.5,20.4,,56,390,4,228,69,7.24,120,0,0,0.18,0,0.27,1.48,0.09,0.751
10/8/2005,8.1,589,17.3,9.45,5,604,77,552,2,7.53,104,0,0,0.07,0,0,0.1,0,0.081
12/7/2005,8,389.5,2.2,NaN,17.2,374,43,244,0,7.98,190,0,0,0,0,0,0.07,0,0.035
1/17/2006,7.7,272.8,6.1,NaN,65.5,309,72,160,4,6.92,52,0,0,0,0,0,0.17,0,0.087
2/15/2006,7,349.7,3.9,NaN,37.6,377,157,228,6,6.54,46,0,0,0.22,0.04,0,0.29,0.05,0.051
3/27/2006,8.2,328.6,4.8,NaN,37,411,148,228,0,6.58,72,0,0,0,0.02,0.028,0.06,0.03,0.049
5/4/2006,8.3,341.9,18.8,10.23,38.6,469,112,308,0,7.62,158,0,0,0.05,0,0,0.08,0,0
6/7/2006,8.3,568,22.9,NaN,7.05,592,162,372,1,7.1,118,0,0,0,0,0.026,0.08,0,0.117
6/24/2006,8.5,386.3,22.7,NaN,13.3,526,121,424,4,7.1,96,0,0,0,0,0.047,0.15,0.03,0.148
7/6/2006,8.2,370,20.3,NaN,50.6,406,68,252,49,7.43,78,0,0,0,0,0.05,0.7,0.09,0.584
8/18/2006,8.2,522,22.4,NaN,20.6,533,100,388,9,7.22,110,0,0,0.06,0,0.173,0.1,0.04,0.192
10/6/2006,7.5,413.7,15.7,NaN,25.8,450,130,312,2,6.48,88,0,0,0,0,0,0,0,0.05
